	annotater_id	table_id	hypothesis	label
4092	GW51	T640	Crime SuspenStories 1950 களில் நடந்த குற்றங்கள் மற்றும் திகில் கதைகளை பின்தொடர்கிறது.	N
4093	GW51	T640	கிரைம் சஸ்பென்ஸ்டோரிஸ் 6 ஆண்டுகள் மாதந்தோறும் வெளியீடுகளை வெளியிட்டது, அது 1959-ல் முடிவடையும் வரை நீடித்தது.	C
4094	GW35	T641	டேரன் அரோனாப்ஸ்கி தனது 32 ஆவது வயதில் திருமணம் செய்து கொண்டார்.	E
4095	GW35	T641	டேரன் அரோனோஃப்ஸ்கி என்பவருக்கு ஒரு பெண் குழந்தை உள்ளது.	N
4096	GW35	T641	டேரன் ஆரோனோப்ஸ்கி பிரித்தானிய குடிமகன்.	C
4097	GW51	T641	ஹார்ட்வர்டு பல்கலைக்கழகத்தில் படித்தவர் டேரன் ஆரோனோஃப்ஸ்கி.	E
4098	GW51	T641	ஹார்வர்ட் பல்கலைக்கழகத்தில் பட்டம் பெற்ற பிரபல திரைப்பட இயக்குனர்களில் ஒருவர் டேரன் ஆரோனோஃப்ஸ்கி.	N
4099	GW51	T641	டேரன் அரோனோஃப்ஸ்கி பல கூட்டாளிகளுடன் பல குழந்தைகளைக் கொண்டிருந்தார்.	C
4100	GW33	T641	டேரன் அரோனாப்ஸ்கி பிப்ரவரி 12,1969 அன்று பிறந்தார்.	E
4101	GW33	T641	டேரன் அரோனாப்ஸ்கி-ரேச்சல் வெய்ஸ் ஜோடி	N
4102	GW33	T641	ரேச்சல் வீஸ்ஸுக்கு 1 குழந்தைகள் இருந்தனர்.	C
4103	GW35	T642	சைலர் லீ 20 வயதில் திருமணம் செய்து கொண்டார்.	E
4104	GW35	T642	சைலர் லீ தனது திருமணத்திற்கு முன்பு இளம் ஹாலிவுட் விருதை வென்றார்.	N
4105	GW35	T642	சைலர் லீ தனது திருமணத்திற்குப் பிறகு நடிப்பதை நிறுத்திவிட்டார்.	C
4106	GW0	T642	சைலர் லீ தனது நடுத்தர பெயரை தனது கடைசி பெயராக தொழில்ரீதியாக பயன்படுத்துகிறார்.	E
4107	GW0	T642	சைலர் லீக்கு நாதன் வெஸ்ட் என்பவருடன் மூன்று மகள்கள் உள்ளனர்.	N
4108	GW0	T642	சைலர் லீ மற்றும் நாதன் வெஸ்ட் இருவரும் நடிப்பு, பாடல், மாடலிங் ஆகியவற்றைத் தொடங்குவதற்கு முன்பு திருமணம் செய்து கொண்டனர்.	C
4109	GW51	T642	சைலர் லீ (Chyler Leigh) ஒரு அமெரிக்க நடிகை மற்றும் மாடல் ஆவார்.	E
4110	GW51	T642	சையர் லீ என்பவர் ஒயின் மீது அதிக ஆர்வம் கொண்டவர் என்பதுடன், 400-க்கும் மேற்பட்ட ஒயின் பாட்டில்களை வைத்திருக்கிறார்.	N
4111	GW51	T642	செர்லெர் லீ 3 முறை திருமணம் செய்து கொண்டார், அவருக்கு 1 குழந்தை உள்ளது.	C
4112	GW45	T643	டான்டே மற்றும் விர்ஜில் பெயின்டிங் போர்ட்ரேஸ்-ஒரு தெய்வீக நிகழ்ச்சி	E
4113	GW45	T643	பெய்டிங் டேன்ட் மற்றும் விர்ஜில் 281 முதல் 225 முதல் 111 வரை முதல்வராக இருக்கலாம் அல்லது 89 இல் 111 ஆக இருக்கலாம்.	N
4114	GW45	T643	இந்த ஓவியம் மேலும் மூன்று ஓவியர்களைக் கொண்டிருந்தது.	C
4115	GW27	T643	""""" ""Dante and Virgil"" ""ஓவியம் 1850ல் வில்லியம்-அடால்ப் புகுரேவ் என்பவரால் வரையப்பட்டது."""	E
4116	GW27	T643	""""" ""தி டிவைன் காமெடி"" ""படித்த பிறகு வில்லியம்-அடால்ப் புகுரே"" ""டாண்டே மற்றும் வெர்ஜில்"" ""என்ற ஓவியத்தை வரைந்தார்."""	N
4117	GW27	T643	வில்லியம்-அடால்ப் புகுரேவ் இயக்கிய 'டான்டே அண்ட் வர்ஜில்' படம் தனி கலெக்ஷனில் உள்ளது.	C
4118	GW28	T643	டாண்டே மற்றும் வெர்ஜில் (Dante and Virgil) என்பது பாரிசில் அமைந்துள்ள 19 ஆம் நூற்றாண்டின் பிரெஞ்சு கலைப்படைப்பு ஆகும்.	E
4119	GW28	T643	வில்லியம்-அடால்ப் போகுரேயு முக்கிய பாடங்களுக்கு மனித மாதிரிகளைப் பயன்படுத்தினார்.	N
4120	GW28	T643	Musee d 'Orsay இன் கூரையின் மீது டான்டே மற்றும் வெர்ஜில் சுவரோவியம் உள்ளது.	C
4121	GW51	T644	பிரபல பிரிட்டிஷ் நடிகர் டான் ஸ்டீவன்ஸ்.	E
4122	GW51	T644	டேன் ஸ்டீவன்ஸ் முதன்முதலில் கேம்பிரிட்ஜில் உள்ள எம்மானுவல் கல்லூரியில் படித்தபோது நடிப்பில் நுழைந்தார்.	N
4123	GW51	T644	டான் ஸ்டீவன்ஸ் 2013 இல் தனது 5 வது குழந்தையை பெற்றெடுத்த பின்னர் நடிப்பில் இருந்து ஓய்வு பெற்றார்.	C
4124	GW28	T644	டேன் ஸ்டீவன்ஸ் (Dan Stevens) ஒரு இங்கிலாந்து நடிகர் ஆவார்.	E
4125	GW28	T644	டான் ஸ்டீவன்ஸ் திரைப்படங்கள் மற்றும் நாடகங்களில் நடித்துள்ளார்.	N
4126	GW28	T644	டான் ஸ்டீவன்ஸ் ஒரு முட்டாள்.	C
4127	GW33	T644	டேனியல் ஜானதன் ஸ்டீவன்ஸ் (Daniel Jonathan Stevens) 1982 ஆம் ஆண்டு அக்டோபர் 10 ஆம் தேதி பிறந்தார்.	E
4128	GW33	T644	கடந்த 2009ம் ஆண்டு டேனியல் ஜானதன் ஸ்டீவன்ஸ் என்பவரை திருமணம் செய்து கொண்டார்	N
4129	GW33	T644	சுஸி ஸ்டீவன்ஸ் டான் ஸ்டீவன்ஸின் இணை கலைஞர் ஆவார்.	C
4130	GW28	T645	சிட்டிசன் கேன் அதே நபரால் இயக்கப்பட்டு தயாரிக்கப்பட்டது.	E
4131	GW28	T645	சிட்டிசன் கேன் ஒரு அமெரிக்க திரைப்பட தலைசிறந்த படைப்பாகக் கருதப்படுகிறார்.	N
4132	GW28	T645	சிட்டிசன் கேன் பாக்ஸ் ஆபிஸில் வெற்றி பெற்றது.	C
4133	GW12	T645	சிட்டிசன் கேன் முதலில் 1940-களின் ஆரம்பத்தில் வெளியிடப்பட்டது.	E
4134	GW12	T645	ராபர்ட் வைஸ் மெர்க்குரி புரொடக்ஷன்ஸ் நிறுவனத்தின் தலைவராக உள்ளார்.	N
4135	GW12	T645	பெர்னார்ட் ஹெர்மேன் ஆர். கே. ஓ. வானொலி பிக்சர்ஸுக்காக அனைத்து இசைகளையும் நிகழ்த்தினார்.	C
4136	GW51	T645	சிட்டிசன் கேன் (Citizen Kane) என்பது ஆர்சன் வெல்ஸ் (Orson Welles) என்பவரால் 1941 இல் வெளியிடப்பட்ட ஒரு திரைப்படமாகும்.	E
4137	GW51	T645	""""" ""சிட்டிசன் கேன்"" ""("" ""Citizen Kane"" "") திரைப்படமானது நவீன திரைப்படங்களில் எத்தகைய புரட்சிகரமான மற்றும் செல்வாக்குமிக்க திரைப்படமாக இருந்ததன் காரணமாக, பெரும்பாலும் எக்காலத்திலும் சிறந்த திரைப்படமாக கருதப்படுகிறது."""	N
4138	GW51	T645	ஜோசப் காட்டன் என்பவர் சிட்டிசன் கேன் என்ற படத்தை இயக்கி எழுதியுள்ளார்.	C
4139	GW28	T646	Deepwater Horizon ஒரு அமெரிக்க திரைப்படம்.	E
4140	GW28	T646	""""" ""டீப்வாட்டர் ஹாரிசன்"" ""ஒரு உண்மையான நிகழ்வை அடிப்படையாகக் கொண்ட ஒரு பேரழிவு திரில்லர் படம்."""	N
4141	GW28	T646	Deepwater Horizon பாக்ஸ் ஆபீஸ் சாதனைகளை முறியடித்தது.	C
4142	GW51	T646	டீப் வாட்டர் ஹாரிசன் மார்க் வால்பெர்க் என்பவரால் தயாரிக்கப்பட்டு நடிக்கப்பட்டது.	E
4143	GW51	T646	டீப் வாட்டர் ஹாரிசன் (Deep Water Horizon) அமெரிக்காவில் அதன் பாக்ஸ் ஆபீஸ் இயக்கத்தின் போது அதன் பெரும்பாலான பணத்தை ஈட்டியது.	N
4144	GW51	T646	மார்க் வால்பெர்க் (Mark Wahlberg) என்பவர் Deep Water Horizon என்ற நூலை எழுதியுள்ளார்.	C
4145	GW54	T646	'டீப்வாட்டர் ஹாரிசன்' படத்தை பீட்டர் பெர்க் இயக்கியுள்ளார்.	E
4146	GW54	T646	பீட்டர் பெர்க்கின் பூர்வீகம் அமெரிக்கா ஆகும்.	N
4147	GW54	T646	செப்டம்பர் 13,2016 (TIFF) அதன் ஆரம்ப வெளியீடாக இருந்தது.	C
4148	GW28	T650	டேவிட் அண்ட் கோலியாத் (David and Goaliat) என்பது ஸ்பெயினில் உள்ள ஒரு அருங்காட்சியகத்தில் தொங்கும் ஒரு ஓவியமாகும்.	E
4149	GW28	T650	டேவிட் மற்றும் கோலியாத் ஒரு மாதத்தில் ஓவியம் தீட்டப்பட்டனர்.	N
4150	GW28	T650	டேவிட் அண்ட் கோலியாத் (David and Goaliat) என்பது ஒரு ஸ்பானிய கலைஞரின் சுவரோவியமாகும்.	C
4151	GW35	T650	டேவிட் அண்ட் கோலியாத் (David and Goaliat) என்பது 16 ஆம் நூற்றாண்டின் ஓவியமாகும்.	E
4152	GW35	T650	காரவாக்கியோ பிராடோவில் பிறந்தார்.	N
4153	GW35	T650	டேவிட் மற்றும் கோலியாத் ஒரு நீர் வண்ண ஓவியம் ஆகும்.	C
4154	GW51	T650	டேவிட் அண்ட் கோலியாத் (David and Goaliat) என்பது 1599 ஆம் ஆண்டைச் சேர்ந்த ஒரு எண்ணெய் ஓவியம் ஆகும்.	E
4155	GW51	T650	டேவிட் மற்றும் கோலியாத் பைபிளில் உள்ள டேவிட் மற்றும் கோலியாவின் கதையை அடிப்படையாகக் கொண்டது.	N
4156	GW51	T650	டேவிட் மற்றும் கோலியாவுக்கு அசல் வண்ணம் தீட்டப்பட்டது 1832 ஆம் ஆண்டில் பேஸ்டல் ஆகும்.	C
4157	GW11	T651	சிட்ரா என்பது ஒரு பானமாகும்.	E
4158	GW11	T651	சிட்ரா இன்னும் விற்கப்படுகிறது.	N
4159	GW11	T651	கோகோ-கோலா நிறுவனம் சிட்ரா வாட் என்ற பெயரில் விற்பனை செய்து வருகிறது.	C
4160	GW51	T651	சிட்ரஸ் (Citrus) என்பது கோகோ கோலா நிறுவனம் தயாரிக்கும் ஒரு சிட்ரஸ் சோடா ஆகும்.	E
4161	GW51	T651	சித்ரா ஃபாண்டாவின் முக்கிய போட்டியாளராக உருவாக்கப்பட்டது.	N
4162	GW51	T651	சிட்ரா 1970களில் அறிமுகப்படுத்தப்பட்டது, இது அடர்ந்த ஆரஞ்சு நிறத்தைக் கொண்டுள்ளது.	C
4163	GW3	T651	சிட்ரஸ் (Citrus) என்பது கோகோ-கோலா நிறுவனத்தால் தயாரிக்கப்படும் ஒரு சுவையான சோடா தயாரிப்பு ஆகும்.	E
4164	GW3	T651	குறைவான விற்பனையால் சித்ரா சந்தையிலிருந்து விலக்கிக் கொள்ளப்பட்டது.	N
4165	GW3	T651	சிட்ரா ஒரு ஆரஞ்சு ஜூஸ் பிராண்ட் ஆகும்.	C
4166	GW53	T652	க்ளட்ச் இன்னமும் செயல்படும் ஒரு குழுவாகும்.	E
4167	GW53	T652	க்ளட்ச் எங்கிருந்து வந்திருக்கிறார் என்று ஜெர்மன்டவுன் உள்ளது.	N
4168	GW53	T652	கிளட்ச் இப்போது செயல்படவில்லை.	C
4169	GW51	T652	க்ளட்ச் (Clutch) என்பது மேரிலாந்து நாட்டைச் சேர்ந்த ஒரு பாறை குழுவாகும்.	E
4170	GW51	T652	கிளச்சின் இசைக்குழு உறுப்பினர்கள் பால்டிமோரில் உள்ள சைண்டாலஜி திருச்சபையுடன் தீவிரமாக ஈடுபட்டுள்ளனர்.	N
4171	GW51	T652	கிளட்ச் அட்லாண்டிக் இசைக்குழுவின் கீழ் ஒரு இசைக்குழுவாக 10 ஆண்டுகள் பணியாற்றினார்.	C
4172	GW21	T652	கிளட்ச் (Clutch) என்பது கிராங்க் சகாப்தத்தில் நிறுவப்பட்ட ஒரு பாரம்பரிய ராக் அண்ட் ரோல் இசைக்குழுவாகும்.	E
4173	GW21	T652	க்ளட்ச் மேரிலாந்தில் புகழ்பெற்ற இசை மண்டபத்தின் உறுப்பினராக உள்ளார்.	N
4174	GW21	T652	புரூஸ் ஸ்பிரிங்ஸ்டீன், க்ளட்ச் உடன் இணைந்து மேரிலாந்து மீட்ஸ் நியூ ஜெர்சி என்ற ஆல்பத்தை வெளியிட்டார்.	C
4175	GW28	T652	க்ளட்ச் (Clutch) என்பது ஒரு அமெரிக்க ராக் இசைக்குழுவாகும்.	E
4176	GW28	T652	க்ளட்ச் ஐந்து உயர்நிலைப் பள்ளி நண்பர்களால் ஆனது.	N
4177	GW28	T652	கிளட்ச் பல்வேறு வகையான பாரம்பரிய இசையை இசைக்கிறார்.	C
4178	GW33	T653	க்ளவுட் அட்லஸ் படத்தை லானா வசோவ்ஸ்கி, டாம் டைக்வர், ஆண்டி வசோவ்ஸ்கி ஆகியோர் இயக்கியுள்ளனர்.	E
4179	GW33	T653	அமெரிக்காவில் வெளியானது க்ளவுட் அட்லஸ்	N
4180	GW33	T653	க்ளவுட் அட்லஸ் (Cloud Atlas) திரைப்படத்தில் ஆண்டி வசோவ்ஸ்கி (Andy Wachowski) நடித்தார்.	C
4181	GW51	T653	க்ளவுட் அட்லஸ் (Cloud Atlas) என்பது டாம் ஹாங்க்ஸ் நடித்த ஒரு அமெரிக்க திரைப்படம் ஆகும்.	E
4182	GW51	T653	கிளவுட் அட்லஸ் அதன் பெரும்பாலான பணத்தை ஜேர்மனியிலிருந்து பாக்ஸ் ஆபீஸில் சம்பாதித்தது.	N
4183	GW51	T653	க்ளவுட் அட்லஸ் முதலில் மார்கரெட் மிட்செல் எழுதிய நாவலை அடிப்படையாகக் கொண்டது.	C
4184	GW28	T653	கிளவுட் அட்லஸ் (Cloud Atlas) என்பது ஒரு ஜெர்மன்-அமெரிக்க திரைப்பட தயாரிப்பாகும்.	E
4185	GW28	T653	கிளவுட் அட்லஸ் ஒரு சர்வதேச நடிகர்களுடன் அறிவியல் சார்ந்த சாகச படம்.	N
4186	GW28	T653	க்ளவுட் அட்லஸ் ஒரே நேரத்தில் மூன்று நாடுகளில் ஒளிபரப்பப்பட்டது.	C
4187	GW28	T654	கிறிஸ்டோபர் லீ (Christopher Lee) ஒரு பிரித்தானிய பொழுதுபோக்கு நடிகர் ஆவார்.	E
4188	GW28	T654	கிறிஸ்டோபர் லீ ஒரு மகளுக்கு திருமணம் செய்து கொண்டார்.	N
4189	GW28	T654	கிறிஸ்டோபர் லீ இரண்டாம் உலகப் போரினால் தனது வாழ்க்கையைத் தடைப்படுத்தினார், ஆனால் பின்னர் மீண்டும் தொடங்கினார்.	C
4190	GW12	T654	கிறிஸ்டோபர் லீ (Christopher Lee) 69 ஆண்டுகளாக ஒரு பிரிட்டிஷ் நடிகராக இருந்தார்.	E
4191	GW12	T654	7 ஆண்டுகளாக, கிறிஸ்டோபர் லீ ஒரு விமான லெப்டினன்டாக இருந்தார்.	N
4192	GW12	T654	கிறிஸ்டோபர் லீ 2015 ஆம் ஆண்டின் குளிர்காலத்தில் லண்டனில் இருந்தார்.	C
4193	GW35	T654	கிறிஸ்டோபர் லீ 39 வயதில் திருமணம் செய்து கொண்டார்.	E
4194	GW35	T654	கிறிஸ்டோபர் லீ தனது மகளுடன் வசித்து வருகிறார்.	N
4195	GW35	T654	மேரி கராண்டினி என்பவர் பிர்கிட் குரு அசோலினியின் மைத்துனராவார்.	C
4196	GW51	T655	டேவ் மோரின் (Dave Morin) மொன்டானாவைச் சேர்ந்த ஒரு கணினி மென்பொருள் உருவாக்குநர் ஆவார்.	E
4197	GW51	T655	பேஸ்புக்கின் அசல் ஊழியர்களில் ஒருவர் டேவ் மோரின்.	N
4198	GW51	T655	டேவ் மோரின் முதன்முதலில் 1999ல் பிரிட் என்பவரை திருமணம் செய்து கொண்டார்.	C
4199	GW28	T655	டேவ் மோரின் (Dave Morin) ஒரு அமெரிக்க தொழில்நுட்ப நிபுணர் ஆவார்.	E
4200	GW28	T655	டேவ் மோரின் (Dave Morin) ஒரு தொழில் நுட்ப தொழில்முனைவோர்.	N
4201	GW28	T655	டேவ் மோரின் தனது இருபது வயதில் திருமணம் செய்து கொண்ட ஒரு அறியாமையுடைய நபராவார்.	C
4202	GW33	T655	டேவ் மோரின் 1980, அக்டோபர் 14-ம் தேதி ஐக்கிய மாகாணங்களிலுள்ள மொன்டானாவிலுள்ள ஹெலெனாவில் பிறந்தார்.	E
4203	GW33	T655	டேவ் மோரின் பிரிட் மோரின் என்பவரை மணந்தார்.	N
4204	GW33	T655	பிரிட் மோரின் 2011ம் ஆண்டு பிறந்தார்	C
4205	GW51	T656	மகள் இங்கிலாந்தைச் சேர்ந்த ஒரு இந்திய நாட்டுப்புற குழுவாகும்.	E
4206	GW51	T656	குழுவில் யாருக்கும் மகள் இல்லை.	N
4207	GW51	T656	மகள் 2003 முதல் கிளாசுடோர் முத்திரையில் தீவிரமாக செயல்பட்டு வருகிறார்.	C
4208	GW33	T656	மகளுக்கு www. ohhugumer. com என்ற இணையதளம் உள்ளது.	E
4209	GW33	T656	மகள் மட்டும் இந்திய மக்கள், செருப்பு	N
4210	GW33	T656	மகள் தற்போது செயல்பாட்டில் இல்லை.	C
4211	GW28	T656	மகள் ஒரு பிரிட்டிஷ் இசைக்கலைஞர்.	E
4212	GW28	T656	மகள் ஒரு முன்னணி பாடகர், ஒரு கிதார் மற்றும் டிரம்மர் ஆவார்.	N
4213	GW28	T656	மகள் ஒரு தசாப்தகால சுயாதீனமான இசைக்குழு.	C
4214	GW51	T657	க்ளாமேட்டோ (Clamato) என்பது தக்காளி மற்றும் க்ளாம் அடிப்படையிலான சாறு ஆகும்.	E
4215	GW51	T657	தக்காளியும் கிளாம் சாறும் எவ்வாறு கலக்கின்றன என்ற கவலையின் காரணமாக கிளாமேட்டோ முதலில் FDA ஆல் அங்கீகரிக்கப்படவில்லை.	N
4216	GW51	T657	கிளாமேட்டோ முதலில் நோர்வேயால் 1983-ல் அறிமுகப்படுத்தப்பட்டது.	C
4217	GW33	T657	க்ளாமேட்டோ தக்காளி ஜூஸ் அமெரிக்காவில் 1966ம் ஆண்டு அறிமுகம் செய்யப்பட்டது	E
4218	GW33	T657	கிராட் சாறு, சீசர் ஆகியவை க்ளாமேட்டோ என்றும் அழைக்கப்படுகின்றன.	N
4219	GW33	T657	1966ம் ஆண்டு மோட்ஸ் பிறந்தார்	C
4220	GW28	T657	க்ளாமேட்டோ (Clamato) என்பது ஒரு அமெரிக்க பானமாகும்.	E
4221	GW28	T657	மது அருந்தும் காக்டெயில்களில் க்ளாமேட்டோ மிகவும் பிரபலமானது.	N
4222	GW28	T657	Clamato Dr. Pepper போன்றது.	C
4223	GW12	T658	டெமெட்ரியா டெவோன் லோவாட்டோ (Demetria Devonne Lovato) 1992 ஆம் ஆண்டு கோடைக்காலத்தில் பிறந்தவர்.	E
4224	GW12	T658	மேடிசன் டி லா கர்சா டெக்சாஸின் டல்லாஸில் வளர்ந்தார்.	N
4225	GW12	T658	டெமி லோவேட்டோ 20 ஆண்டுகளுக்கும் மேலாக நடித்தும் பாடியும் வருகிறார்.	C
4226	GW33	T658	டெமி லோவேட்டோ ஆகஸ்ட் 20,1992 அன்று பிறந்தார்.	E
4227	GW33	T658	டெமி லோவேட்டோ 2002 ஆம் ஆண்டில் தனது இசை வாழ்க்கையைத் தொடங்கினார்.	N
4228	GW33	T658	இசையமைப்பாளர் டெமி லோவேட்டோ	C
4229	GW51	T658	அமெரிக்காவைச் சேர்ந்த பாப் இசைக்கலைஞர் டெமி லோவேட்டோ.	E
4230	GW51	T658	மேடிசன் டி லா கர்சாவுக்கும், டெமி லோவேட்டோவுக்கும் ஒரே தந்தைதான்.	N
4231	GW51	T658	நிக்கலோடியனில் வயலின் மற்றும் பியானோ தொடர்பான பணிகளுக்காக டெமி லோவேட்டோ பிரபலமானார்.	C
4232	GW33	T659	1993-ல் தொடங்கப்பட்ட ஒரு இசைக்குழுதான் க்ரீட்.	E
4233	GW33	T659	கிரீட் (Creed) ஐக்கிய அமெரிக்காவின் புளோரிடா மாநிலத்தின் டாலாஸ்ஸி என்ற இடத்தில் அமைந்துள்ளது.	N
4234	GW33	T659	2009இல் கிரீட் மூடப்பட்டது.	C
4235	GW51	T659	கிரீட் (Creed) என்பது வட புளோரிடாவைச் சேர்ந்த ஒரு ராக் இசைக்குழுவாகும்.	E
4236	GW51	T659	க்ரீடின் முதல் வெற்றி பாடல் வித் ஆர்ம்ஸ் வைட் ஓபன் ஆகும், இது ஸ்காட் ஸ்டாப்பின் முதல் மகன் பிறந்ததைப் பற்றி எழுதப்பட்டது.	N
4237	GW51	T659	கடந்த 26 ஆண்டுகளாகப் பிரித்தானியாவில் சுற்றுப்பயணம் செய்து வருகிறார்.	C
4238	GW28	T659	கிரீட் (Creed) என்பது ஒரு அமெரிக்க ராக் இசைக்குழுவாகும்.	E
4239	GW28	T659	க்ரீட் தனது தொழில் வாழ்க்கையின் ஆரம்பத்தில் பல இசை விருதுகளை வென்றார்.	N
4240	GW28	T659	1990களில் இருந்து இசுலாமியப் படைகள் தொடர்ந்து இயங்கி வருகின்றன.	C
4241	GW58	T660	டக்கார் ராலியின் துவக்க விழா	E
4242	GW58	T660	{}	N
4243	GW58	T660	{}	C
4244	GW28	T660	டக்கார் ராலி ஒரு கார் பந்தயம்.	E
4245	GW28	T660	டக்கார் ராலி (Dakar Rally) என்பது அனைவருக்குமான கார்களின் ஆஃப்-ரோட் ராலி ஆகும்.	N
4246	GW28	T660	டக்கார் ராலி (Dakar Rally) என்பது 1979 முதல் தடையின்றி நடைபெறும் ஒரு வருடாந்திர நிகழ்வாகும்.	C
4247	GW51	T660	டக்கார் ராலி (Dakar Rally) என்பது 3 கண்டங்களில் நடத்தப்பட்ட பேரணியாகும்.	E
4248	GW51	T660	டக்கார் பேரணி 1979ல் சூயஸ் கால்வாயில் நிலவிய பதட்டங்கள் முடிவுக்கு வந்தபோது தொடங்கியது.	N
4249	GW51	T660	டக்கார் ராலி ஆசியாவில் 60 ஆண்டுகளுக்கும் மேலாக நடந்து வருகிறது.	C
4250	GW11	T660	டக்கார் ராலி ஒரு ஆட்டோமொபைல் நிகழ்வு ஆகும்.	E
4251	GW11	T660	டக்கார் ராலி மிகவும் பிரபலமானது.	N
4252	GW11	T660	டக்கார் ராலி ஐரோப்பிய வாகனங்களை மட்டுமே அனுமதிக்கிறது.	C
4253	GW35	T661	டாஃப்னி கீன் ஒரு பருவ வயது பெண்.	E
4254	GW35	T661	டாஃப்னி கீனுக்கு உடன்பிறப்புகள் இல்லை.	N
4255	GW35	T661	எட்வர்டு கர்சனின் மகள் மார் 'ஆ ஃபெர்ன் அன்டெஸ் ஆச்சே ஆவார்.	C
4256	GW21	T661	டஃப்னே கீன் ஆங்கிலம் மற்றும் ஸ்பானிஷ் ஆகிய இரண்டிலும் பேசக்கூடியவர், மேலும் இரு வகையான திரைப்படங்களிலும் நடித்துள்ளார்.	E
4257	GW21	T661	டஃப்னே கீன் தனது சொந்த நாடான ஸ்பெயினில் பல விருதுகளை வென்றுள்ளார்.	N
4258	GW21	T661	ஆஸ்கர் விருது பெற்ற பணக்கார நடிகர் என்ற பெருமையை டஃப்னே கீன் பெற்றுள்ளார்.	C
4259	GW28	T661	டாஃப்னே கீன் (Dafne Keen) ஒரு ஸ்பெயின்-பிரிட்டிஷ் குழந்தை நடிகை ஆவார்.	E
4260	GW28	T661	டஃப்னே கீன் நடித்ததற்காக விருதுகளை வென்றுள்ளார்.	N
4261	GW28	T661	டாஃப்னி கீன் தனது வாழ்நாள் முழுவதும் நடித்துவருகிறார்.	C
4262	GW51	T661	டஃப்னி கீன் குறைந்தபட்சம் 4 ஆண்டுகளாக ஒரு நடிகையாக இருந்து வருகிறார்.	E
4263	GW51	T661	கூகுள் தேடல்களில் தன்னை வேறுபடுத்திக் காட்ட டாஃப்னே கிங் தனது பெயரின் எழுத்துக்களை மாற்றிக் கொண்டார்.	N
4264	GW51	T661	டாஃப்னே கிங் தனது தாயின் மூலம் எட்வர்ட் கர்சன் என்பவருடன் தொடர்புடையவர்.	C
4265	GW0	T663	சம்பவாம்பா தனது தொழில் வாழ்க்கை முழுவதும் பல பெயர்களால் அழைக்கப்பட்டார்.	E
4266	GW0	T663	சும்பவாம்பா EMI பதிவுகளில் மிகவும் பிரபலமான படைப்பை வெளியிட்டார்.	N
4267	GW0	T663	சும்பவாம்பா ஒரு தசாப்தத்திற்கும் குறைவான காலமே ஒன்றாக இருந்தது.	C
4268	GW28	T663	சும்பவாம்பா (Chumbavamba) என்பது ஒரு ஆங்கில இசைக்குழுவாகும்.	E
4269	GW28	T663	சும்பவம்பா ஒரு ஹிட் அதிசயம்.	N
4270	GW28	T663	சும்பவாம்பா இரண்டு தசாப்தங்கள் ஒன்றாக விளையாடினார்.	C
4271	GW51	T663	சும்பவாம்பா அவர்களின் 30 ஆண்டுகால செயல்பாடுகளில் பல வெவ்வேறு இசைக்குழுக்களாக அறியப்படுகிறார்.	E
4272	GW51	T663	சும்பவாம்பா அவர்களின் வெற்றிப் பாடலான துப்பம்ப்டிங்கிற்கு மிகவும் பிரபலமானது.	N
4273	GW51	T663	சும்பவாம்பா முதலில் ஸ்காட்லாந்தைச் சேர்ந்தவர்.	C
4274	GW51	T664	ஆஸ்திரேலியாவை சேர்ந்த கிரிஸ்ப் ரேஸிங் குதிரை	E
4275	GW51	T664	Crisp என்ற பெயர் தானிய வகைகளான Cookie Crisps என்பதன் நினைவாக வைக்கப்பட்டுள்ளது.	N
4276	GW51	T664	கிரிஸ்ப் என்பது பிரெட் வின்டரின் சொந்தமான ஒரு ஸ்டாலியன் ஆகும்.	C
4277	GW28	T664	கிரிஸ்ப் ஒரு ஆஸ்திரேலிய குதிரை பந்தயக்காரர்	E
4278	GW28	T664	கிரெஸ்ப் மிகவும் நிதானமாக செயல்பட வேண்டும் என்பதற்காக காயடிக்கப்பட்டார்.	N
4279	GW28	T664	க்ரிஸ்ப் அறியப்படாத பெற்றோரின் ஒரு காட்டுக் குதிரை.	C
4280	GW11	T664	கிளிக் என்பது ஒரு முக்குளிப்பாகும்.	E
4281	GW11	T664	இவர் 10 ஆண்டுகள் கல்வி கற்றார்.	N
4282	GW11	T664	கிரிஸ்ப் சர்வதேச அளவில் ஓடியது.	C
4283	GW33	T665	Devo என்ற இசைக்குழுவானது New Wave, Synth-Pop, Art Punk, Post-Punk, Art-Pop Electronic Rock ஆகியவற்றை வழங்குகிறது.	E
4284	GW33	T665	1991 முதல் 1996 வரை டெவோ செயலற்று இருந்தது.	N
4285	GW33	T665	டெவோ (Devo) என்பது 1991 ஆம் ஆண்டு தொடங்கப்பட்ட ஒரு இசைக்குழுவாகும்.	C
4286	GW51	T665	டெவோ (Devo) என்பது ஓஹியோவைச் சேர்ந்த ஒரு அமெரிக்க ராக் இசைக்குழுவாகும்.	E
4287	GW51	T665	விப் இட் (Whip It) என்ற இந்த பாடல் மிகவும் பிரபலமானது.	N
4288	GW51	T665	1981 ஆம் ஆண்டில் ஒரு குழுவாக தொடங்கியதில் இருந்து டெவோ அவர்களின் ராப் வெற்றிகளுக்காக நன்கு அறியப்பட்டிருக்கிறது.	C
4289	GW53	T665	Devo ஓஹியோ இருந்து ஒரு குழு உள்ளது.	E
