	annotater_id	table_id	hypothesis	label
2893	GW30	T467	అమెరికాలో అత్యధికంగా అమ్ముడవుతున్న వోడ్కాల్లో కోరన్ బాంగ్ ఒకటి.	N
2894	GW30	T467	కూర్న్ బాంగ్ తేలికపాటి వోడ్కా, వాల్యూమ్ ప్రకారం ఆల్కహాల్ 10% మాత్రమే.	C
2895	GW4	T467	21 వ శతాబ్దంలో కోరాన్ బాంగ్ను యునైటెడ్ స్టేట్స్కు తీసుకువచ్చారు.	E
2896	GW4	T467	""""" ""కోరన్ బాంగ్"" ""అనే పానీయం అమెరికా కంటే ఆస్ట్రేలియాలో ఎక్కువ కాలం అమ్ముడుపోయింది."""	N
2897	GW4	T467	కోరాన్ బాంగ్ అనే పానీయం 50% కంటే ఎక్కువ ఆల్కహాల్ను కలిగి ఉంది.	C
2898	GW50	T468	కోర్స్ లైట్ ఉత్తర అమెరికాలో తయారైంది.	E
2899	GW50	T468	కోర్ లైట్ యునైటెడ్ స్టేట్స్లో మాత్రమే పంపిణీ చేయబడుతుంది.	N
2900	GW50	T468	కోర్ లైట్ కోసం అనేక పంపిణీదారులు ఉన్నారు.	C
2901	GW28	T468	కోర్స్ లైట్ను అదే సంస్థ తయారు చేసి పంపిణీ చేస్తుంది.	E
2902	GW28	T468	కోర్స్ లైట్ యాభై రాష్ట్రాలలో పంపిణీ చేయబడింది.	N
2903	GW28	T468	కూర్స్ లైట్ తయారీదారు మరియు పంపిణీదారు రెండు వేర్వేరు కంపెనీలు.	C
2904	GW0	T468	గ్రామంలో మగవారి సంఖ్య 40, ఆడవారి సంఖ్య 40.	E
2905	GW0	T468	కూర్స్ లైట్ అనేది కూర్స్ బ్రూయింగ్ కంపెనీలో అత్యధికంగా అమ్ముడవుతున్న బీర్.	N
2906	GW0	T468	కూర్స్ లైట్ 5% కంటే ఎక్కువ ABV తో ఒక పిల్స్నర్.	C
2907	GW27	T469	కెవిన్ పార్కర్ హోమ్ స్టూడియో ఫ్రెమాంటిల్లో అతిపెద్ద స్టూడియో.	N
2908	GW4	T469	ఈ ఆల్బమ్ ఆస్ట్రేలియాలో రికార్డ్ చేయబడింది.	E
2909	GW4	T469	ఈ ఆల్బం రికార్డ్ చేయడానికి దాదాపు మూడు సంవత్సరాలు పట్టింది.	N
2910	GW4	T469	ఈ ఆల్బమ్ 2015 లో విడుదలయ్యే సమయానికి కరెంట్స్ ఒక గంట పాటు నడిచింది.	C
2911	GW28	T469	కరెంట్స్ అనేది స్వీయ-నిర్మించిన పాప్ ఆల్బమ్.	E
2912	GW28	T469	అన్ని ఏర్పాట్లు మరియు వాయిద్యం కెవిన్ పార్కర్ నిర్మించాడు.	N
2913	GW28	T469	కొన్ని సంవత్సరాలపాటు ఈ గ్రంథం ముద్రించబడింది మరియు విడుదల చేయబడింది.	C
2914	GW0	T470	కోపెన్హాగన్ నగరం మొత్తం పట్టణ ప్రాంతంలో మూడింట ఒక వంతు కంటే తక్కువగా ఉంది.	E
2915	GW0	T470	కోపెన్హాగన్ ఎత్తైన ప్రాంతం నగర ప్రాంతంలో లేదు.	N
2916	GW0	T470	కోపెన్హాగన్ అతి తక్కువ భాగం నేరుగా సముద్ర మట్టం వద్ద ఉంది.	C
2917	GW4	T470	కోపెన్హాగన్ నగరంలో సముద్ర మట్టానికి దగ్గరగా ఉన్న భాగాలు ఉన్నాయి.	E
2918	GW4	T470	కోపెన్హాగన్ నగరంలో పర్వతాలు లేవు.	N
2919	GW4	T470	కోపెన్హాగన్ నగరంలో అనేక అటవీ ప్రాంతాలు ఉన్నాయి.	C
2920	GW27	T470	కోపెన్హాగన్ ఒక నగరం, పట్టణ, మెట్రో ప్రాంతం.	E
2921	GW27	T470	కోపెన్హాగన్ నగరంలో ఎక్కువ మంది ప్రజలు 3 అడుగుల ఎత్తులో నివసిస్తున్నారు.	N
2922	GW27	T470	కోపెన్హాగన్ పట్టణ, మెట్రో ప్రాంతం పరిమాణం సమానంగా ఉంది.	C
2923	GW6	T471	కోపెన్హాగన్ 19వ శతాబ్దంలో జన్మించాడు.	E
2924	GW6	T471	కోపెన్హాగన్ పూర్తిగా గోధుమ రంగులో ఉంటుంది.	N
2925	GW6	T471	మెటియోర్ తండ్రి జాన్ బుల్.	C
2926	GW4	T471	కోపెన్హాగన్ గుర్రం మూడు వేర్వేరు వ్యక్తుల యాజమాన్యంలో ఉంది.	E
2927	GW4	T471	కోపెన్హాగన్ గుర్రాన్ని ఒక సైనికాధికారి యుద్ధంలో ఉపయోగించాడు.	N
2928	GW4	T471	కోపెన్హాగన్ గుర్రం ఎరుపు రంగులో ఉంది.	C
2929	GW27	T471	కోపెన్హేగన్ డామ్, డామ్సిర్ లేడీ కేథరిన్, జాన్ బుల్.	E
2930	GW27	T471	కోపెన్హాగన్ యొక్క బ్రీడర్ ఒక మేజర్ జనరల్గా ఉన్నాడు.	N
2931	GW27	T471	జనరల్ గ్రోస్వెనర్ 1808లో జన్మించాడు.	C
2932	GW27	T472	'కొరలీన్' దర్శకుడు స్క్రీన్ ప్లే కూడా రాశారు.	E
2933	GW27	T472	""""" ""కొరాలైన్"" ""బెస్ట్ సెల్లింగ్ నవల ఆధారంగా రూపొందించబడింది."""	N
2934	GW27	T472	'కోరాలైన్' బాక్స్ ఆఫీసు బడ్జెట్ను మించలేదు.	C
2935	GW4	T472	ఈ చిత్రం బాక్సాఫీస్ వద్ద $60 మిలియన్లకు పైగా వసూలు చేసింది.	E
2936	GW4	T472	కోరలైన్లో ఉన్న అన్ని సంగీతాన్ని బ్రూనో కౌలైస్ రూపొందించాడు.	N
2937	GW4	T472	PIFF కి ముందు కొరాలైన్ చిత్రం అమెరికాలో విడుదలైంది.	C
2938	GW35	T472	కొరాలిన్ చిత్రానికి హెన్రీ సెలిక్ దర్శకత్వం వహించారు.	E
2939	GW35	T472	కొరాలైన్ ప్రపంచవ్యాప్తంగా ఫిబ్రవరి 6,2009న విడుదలైంది.	N
2940	GW35	T472	కొరలీన్ చిత్రం బాక్సాఫీస్ వద్ద పరాజయం పాలైంది.	C
2941	GW30	T475	క్రిస్ కార్నెల్ అనే గాయకుడు మే 18,2017 న ఉరివేసుకొని ఆత్మహత్య చేసుకున్నాడు.	E
2942	GW30	T475	క్రిస్ కార్నెల్ 2010 లో అత్యంత ప్రసిద్ధ గాయకుడు.	N
2943	GW30	T475	క్రిస్ కార్నెల్ 2015 లో క్యాన్సర్తో సుదీర్ఘ పోరాటం తరువాత మరణించాడు.	C
2944	GW31	T475	క్రిస్ కార్నెల్ డెట్రాయిట్ మిచిగాన్లో ఉరివేసుకుని ఆత్మహత్య చేసుకున్నాడు.	E
2945	GW31	T475	సౌండ్గార్డెన్ బ్యాండ్ పాటలన్నింటికీ క్రిస్ కార్నెల్ గానం చేసి గిటార్ వాయించాడు.	N
2946	GW31	T475	క్రిస్ కార్నెల్ డెట్రాయిట్ నుండి సియాటెల్కు తన ప్రస్తుత భార్య సుసాన్ సిల్వర్ను తనతో తీసుకువచ్చాడు.	C
2947	GW4	T475	క్రిస్ కార్నెల్ 2017 వసంత ఋతువులో మరణించాడు.	E
2948	GW4	T475	క్రిస్ కార్నెల్కు విక్కీ కరయానిస్తో ముగ్గురు పిల్లలు ఉన్నారు.	N
2949	GW4	T475	ప్రసిద్ధ సంగీతకారుడు క్రిస్ కార్నెల్ తన మొదటి భార్యను కలుసుకున్నాడు.	C
2950	GW28	T477	క్రిస్ ఇవాన్స్ కుటుంబంలో పురుషులు ఉన్నారు.	E
2951	GW28	T477	క్రిస్ ఇవాన్స్ చాలా సినిమాల్లో నటించాడు.	N
2952	GW28	T477	క్రిస్ ఇవాన్స్ తన కెరీర్ నుండి చాలా సంవత్సరాలు విరామం తీసుకున్నాడు.	C
2953	GW27	T477	నటుడు క్రిస్టోఫర్ రాబర్ట్ ఇవాన్స్.	E
2954	GW27	T477	క్రిస్టోఫర్ రాబర్ట్ ఇవాన్స్ లింకన్-సుడ్బరీ రీజనల్ హైస్కూల్లో నటించడం ప్రారంభించాడు.	N
2955	GW27	T477	జూన్ 13,1981 న జన్మించిన ఒక నటుడికి తోబుట్టువులు లేరు.	C
2956	GW4	T477	క్రిస్ ఎవాన్స్ తన 16 ఏళ్ళ వయసులో నటించడం ప్రారంభించాడు.	E
2957	GW4	T477	ఉత్తమ నటుడిగా క్రిస్ ఇవాన్స్ ఎంపికయ్యాడు.	N
2958	GW4	T477	క్రిస్ ఇవాన్స్ ఉన్నత పాఠశాల నుండి పట్టభద్రుడవ్వలేదు.	C
2959	GW14	T478	రాతిని చెక్కడం యూరప్ లోని ఒక మ్యూజియంలో ఉంది.	E
2960	GW14	T478	హైరోనిమస్ బాష్ ఒక బోర్డుపై ఒకటి కంటే ఎక్కువ చిత్రాలు గీశాడు.	N
2961	GW14	T478	రాయిని కట్ చేయడం ఒక ప్రామాణిక పరిమాణం గోడకు సరిపోయేంత పెద్దది.	C
2962	GW28	T478	హిరోనిమస్ బాష్ 15 వ శతాబ్దంలో కట్టింగ్ స్టోన్ చిత్రించాడు.	E
2963	GW28	T478	గ్రామంలో మగవారి సంఖ్య 1494, ఆడవారి సంఖ్య 1494.	N
2964	GW28	T478	ఆంగ్ల భాష మాట్లాడే దేశంలో స్టోన్ కటింగ్ ఉంది.	C
2965	GW34	T478	""""" ""కట్టింగ్ ది స్టోన్"" ""అనేది హైరోనిమస్ బాష్ చిత్రించిన ఒక ఆయిల్ పెయింటింగ్."""	E
2966	GW34	T478	""""" ""రాయిని కత్తిరించడం"" ""చిత్రలేఖనం పదహారవ శతాబ్దంలో పూర్తయింది."""	N
2967	GW34	T478	హైరోనిమస్ బాష్ రాయిని కాగితంపై చిత్రించడం ప్రారంభించాడు.	C
2968	GW14	T479	గ్రామంలో మగవారి సంఖ్య 1, ఆడవారి సంఖ్య 1.	E
2969	GW14	T479	బ్రెండన్ ఓ 'బ్రియన్ ఎల్లప్పుడూ రంబో రికార్డర్లలో కోర్ లో పనిచేసేవాడు.	N
2970	GW14	T479	కోర్ యునైటెడ్ స్టేట్స్ యొక్క మిడ్ వెస్ట్ లో నమోదు చేయబడింది.	C
2971	GW28	T479	కోర్ రికార్డ్ చేయబడింది మరియు రెండు సంవత్సరాల పాటు విడుదల చేయబడింది.	E
2972	GW28	T479	కోర్ యొక్క ఒక ప్రత్యేక సంచిక 75:30 నడిచింది.	N
2973	GW28	T479	ఈ ఆల్బమ్ను రూపొందించడానికి రెండు రికార్డింగ్ స్టూడియోలు ఉపయోగించబడ్డాయి.	C
2974	GW37	T479	కోర్ ఒక గంట కంటే తక్కువ పొడవు ఉంటుంది.	E
2975	GW37	T479	కోర్ అదే నెలలో రికార్డ్ చేయబడింది.	N
2976	GW37	T479	కోర్ మాత్రమే ప్రత్యామ్నాయ రాక్ సంగీతం సంకలనం చేయబడింది.	C
2977	GW28	T480	""""" ""డేంజర్ ఇన్ లవ్"" ""ఒక అమెరికన్ మ్యూజిక్ ఆల్బమ్."""	E
2978	GW28	T480	""""" ""లవ్"" ""లో ప్రమాదకరంగా బియోన్స్ మొదటి సోలో ఆల్బమ్."""	N
2979	GW28	T480	""""" ""డేంజరస్లీ ఇన్ లవ్"" ""రికార్డ్ చేయబడింది మరియు ఒక సంవత్సరంలో విడుదల చేయబడింది."""	C
2980	GW51	T480	డేంజర్స్లీ ఇన్ లవ్ 2003లో విడుదలైన ఒక హిప్ హాప్ ఆల్బమ్.	E
2981	GW51	T480	"""బియోన్సే"" ""డేంజర్స్లీ ఇన్ లవ్"" ""సోలో ఆల్బమ్."""	N
2982	GW51	T480	డేంజర్స్లీ ఇన్ లవ్ 2008 లో ఇంటర్స్కోప్ రికార్డుల నుండి విడుదలైంది.	C
2983	GW27	T480	'డేంజర్స్లీ ఇన్ లవ్' సినిమాను వివిధ స్టూడియోలలో నిర్మించారు.	N
2984	GW28	T481	గ్రామంలో ఒక బ్రిటిష్ రైడ్ హార్స్ ఉంది.	E
2985	GW28	T481	రేసు కెరీర్ ముగిసిన తరువాత క్రెమోర్న్ నిష్క్రమించాడు.	N
2986	GW28	T481	క్రిమోర్న్ తెలియని తల్లిదండ్రుల అడవిలో జన్మించాడు.	C
2987	GW45	T481	ఐర్లాండ్లో రెగోల్బోచే ఆనకట్ట ఉంది.	E
2988	GW45	T481	స్వీట్మీట్ గ్రాండ్సైర్ దేశం యునైటెడ్ కింగ్డమ్ ఆఫ్ గ్రేట్ బ్రిటన్ లేదా ఐర్లాండ్.	N
2989	GW45	T481	శ్మశాన వాటికకు సంబంధించిన సమాచారం ఎవరికీ తెలియదు.	C
2990	GW51	T481	క్రెమోర్న్ యునైటెడ్ కింగ్డమ్ నుండి వచ్చిన ప్రసిద్ధ రేస్ హార్స్ స్టాలియన్.	E
2991	GW51	T481	1871లో జరిగిన ఘోరమైన రేస్హార్స్ సంఘటనలో క్రెమోర్న్ మరణించాడు.	N
2992	GW51	T481	మొదట్లో 1867లో స్మశానవాటికను తొలగించి, హెన్రీ సావైల్ చేత శిక్షణ పొందారు.	C
2993	GW51	T482	డెమొక్రటిక్ రిపబ్లిక్ ఆఫ్ జార్జియా 1918 లో స్థాపించబడింది.	E
2994	GW51	T482	సోవియట్ యూనియన్ విచ్ఛిన్నమైన తరువాత జార్జియా దాని సొంత దేశంగా మారింది.	N
2995	GW51	T482	1928లో సోవియట్ యూనియన్ దేశం మీద దాడి చేసే వరకు డెమొక్రాటిక్ రిపబ్లిక్ ఆఫ్ జార్జియా రాజధాని అట్లాంటాగా ఉండేది.	C
2996	GW3	T482	రష్యన్ సామ్రాజ్యం పతనం తరువాత ఏర్పడిన కొత్త దేశాలలో డెమొక్రటిక్ రిపబ్లిక్ ఆఫ్ జార్జియా ఒకటి.	E
2997	GW3	T482	డెమొక్రటిక్ రిపబ్లిక్ ఆఫ్ జార్జియా సోవియట్ యూనియన్లో భాగంగా మారింది.	N
2998	GW3	T482	డెమొక్రటిక్ రిపబ్లిక్ ఆఫ్ జార్జియా ఒక నాటో దేశం.	C
2999	GW28	T482	డెమొక్రటిక్ రిపబ్లిక్ ఆఫ్ జార్జియా బహుభాషా దేశం.	E
3000	GW28	T482	డెమొక్రటిక్ రిపబ్లిక్ ఆఫ్ జార్జియా సోవియట్ యూనియన్ అధీనంలో ఉన్న రాజ్యంగా ఉంది.	N
3001	GW28	T482	డెమొక్రటిక్ రిపబ్లిక్ ఆఫ్ జార్జియా సోవియట్ యూనియన్తో యుద్ధం చేసింది.	C
3002	GW51	T483	సికె వోడ్కా లాన్కుట్ నగరానికి చెందిన ఒక రకమైన పోలిష్ వోడ్కా.	E
3003	GW51	T483	ప్రస్తుత కాలంలో పోలాండ్ నుండి అత్యధికంగా అమ్ముడవుతున్న వోడ్కా బెల్వాడెరే.	N
3004	GW51	T483	సికె వోడ్కా మొదట్లో 1883లో సెల్జర్గా పరిచయం చేయబడింది.	C
3005	GW33	T483	సికె వోడ్కా 40% ఆల్కహాల్ వాల్యూమ్ కలిగి ఉంది	E
3006	GW33	T483	సికె వోడ్కా 1886లో విడుదలయ్యింది.	N
3007	GW33	T483	అమెరికాలో వోడ్కా విడుదల	C
3008	GW28	T483	సికె వోడ్కా ఒక పోలిష్ మద్యం.	E
3009	GW28	T483	సికె వోడ్కా ఒక స్పష్టమైన, తీవ్రమైన ఆల్కహాల్.	N
3010	GW28	T483	సికె వోడ్కాలో సగం కంటే ఎక్కువ ఆల్కహాల్ కలిగి ఉంటుంది.	C
3011	GW28	T484	డాన్ రెనాల్డ్స్ ఒక అమెరికన్ సంగీతకారుడు.	E
3012	GW28	T484	డాన్ రెనాల్డ్స్కు ఒక కుమారుడు, ఇద్దరు కుమార్తెలు ఉన్నారు.	N
3013	GW28	T484	డాన్ రెనాల్డ్స్ తన జీవిత భాగస్వామిని టీనేజ్ వయసులో వివాహం చేసుకున్నాడు.	C
3014	GW33	T484	డేనియల్ కౌల్టర్ రేనాల్డ్స్ 1987 జూలై 14న జన్మించాడు	E
3015	GW33	T484	డాన్ రెనాల్డ్స్ 2011 లో అజా వోక్మాన్ ను వివాహం చేసుకున్నాడు	N
3016	GW33	T484	డాన్ రెనాల్డ్స్ దర్శకుడు.	C
3017	GW51	T484	డాన్ రెనాల్డ్స్ ఒక అమెరికన్ సంగీతకారుడు.	E
3018	GW51	T484	డాన్ రేనాల్డ్స్ ఇమాజిన్ డ్రాగన్స్ బ్యాండ్లో భాగంగా ఉన్నారు.	N
3019	GW51	T484	డాన్ రెనాల్డ్స్కు 2011 నుండి 2 భార్యలు మరియు 4 పిల్లలు ఉన్నారు.	C
3020	GW51	T485	డేనియల్ ఒక పాత ఇంగ్లీష్ పద్యం.	E
3021	GW51	T485	డానియల్ కూడా బియోవుల్ఫ్ యొక్క అదే తెలియని రచయితకు ఆపాదించబడింది.	N
3022	GW51	T485	డేనియల్ హోమర్ చేత వ్రాయబడింది మరియు 2000 కి పైగా పంక్తులు విస్తరించింది.	C
3023	GW27	T485	జూనియస్ వ్రాతప్రతులు దెబ్బతిన్నందున 'డానియల్' పూర్తి కాలేదని భావిస్తున్నారు.	N
3024	GW28	T485	దానియేలు ఒక కవితా రచన, ఇది ఎవరికీ ఆపాదించబడదు.	E
3025	GW28	T485	15వ శతాబ్దంలో రచించబడిన ఒక పద్యం.	N
3026	GW28	T485	దానియేలు ఒక చిన్న పద్యం.	C
3027	GW28	T486	చక్ నోరిస్ ఒక అమెరికన్ నటుడు.	E
3028	GW28	T486	చక్ నోరిస్ బ్రూస్ లీతో పోరాడాడు.	N
3029	GW28	T486	చక్ నోరిస్ తన ఇరవై యేళ్ళ వయసులో సైన్యంలో చేరాడు.	C
3030	GW51	T486	చక్ నోరిస్ ఒక్లహోమాకు చెందిన ప్రసిద్ధ నటుడు, మార్షల్ ఆర్టిస్ట్.	E
3031	GW51	T486	చక్ నోరిస్ ఒకసారి ఒక ఎలుగుబంటి పోరాడారు.	N
3032	GW51	T486	చక్ నోరిస్ తన జీవితమంతా ప్రజాస్వామ్యవాదిగా ఉన్నాడు.	C
3033	GW12	T486	కార్లోస్ రే నోరిస్ 1940 వసంత ఋతువులో జన్మించాడు.	E
3034	GW12	T486	చక్ నోరిస్కు డయానే హోలెచెక్, జెనా ఓ 'కెల్లీలతో ఏడుగురు పిల్లలు ఉన్నారు.	N
3035	GW12	T486	చక్ నోరిస్ యు. ఎస్. వైమానిక దళంలో వైమానిక పోలీసు కానిస్టేబుల్గా జీవితాంతం కొనసాగాడు.	C
3036	GW33	T487	డేవిడ్ జాన్ ఫ్రాంకో జూన్ 12,1985 న జన్మించాడు	E
3037	GW33	T487	డేవ్ ఫ్రాంకో 2006లో కెరీర్ ప్రారంభించాడు	N
3038	GW33	T487	నటి అలిసన్ బ్రీ	C
3039	GW28	T487	డేవ్ ఫ్రాంకో ఒక అమెరికన్ నటుడు.	E
3040	GW28	T487	ముగ్గురు తోబుట్టువులలో డేవ్ ఫ్రాంకో చిన్నవాడు.	N
3041	GW28	T487	డేవ్ ఫ్రాంకో తన నటనా జీవితాన్ని చిన్నతనంలోనే ప్రారంభించాడు.	C
3042	GW35	T487	డేవ్ ఫ్రాంకోకు 2 తోబుట్టువులు ఉన్నారు.	E
3043	GW35	T487	డేవ్ ఫ్రాంకో 32 ఏళ్ల వయసులో వివాహం చేసుకున్నాడు.	N
3044	GW35	T487	డేవ్ ఫ్రాంకో గత సంవత్సరం నటన నుండి విరమించుకున్నాడు.	C
3045	GW35	T488	క్రీస్తు ఇన్ ది ఎడారి అనేది 19 వ శతాబ్దపు చిత్రకళ.	E
3046	GW35	T488	ఇవాన్ క్రామ్స్కోయ్ ఒక రష్యన్ కళాకారుడు.	N
3047	GW35	T488	ఇవాన్ క్రామ్స్కోయ్ కేవలం అక్రిలిక్ చిత్రాలను మాత్రమే తయారు చేస్తాడు.	C
3048	GW12	T488	ఇవాన్ క్రామ్స్కోయ్ కాన్వాస్పై చిత్రించిన కళాకారుడు.	E
3049	GW12	T488	మాస్కోలో ఇవాన్ క్రామ్స్కోయ్ నివాసం ఉంది.	N
3050	GW12	T488	ఎడారిలో క్రీస్తు 1800ల చివర్లో వేసిన నీటి బొమ్మ.	C
3051	GW51	T488	క్రైస్ట్ ఇన్ ది డెజర్ట్ అనేది ఇవాన్ క్రామ్స్కోయ్ రూపొందించిన ఒక ఆయిల్ పెయింటింగ్	E
3052	GW51	T488	మొజావే ఎడారిలో ఒయాసిస్ను చూసినప్పుడు క్రీస్తును ఎడారిలో చిత్రించడానికి ఇవాన్ క్రామ్స్కోయ్ ప్రేరేపించబడ్డాడు.	N
3053	GW51	T488	ఎడారిలో క్రమ్స్కోయ్ క్రీస్తు 1865 నుండి యునైటెడ్ స్టేట్సులోని డాలీ మ్యూజియంలో ఉంది.	C
3054	GW52	T489	క్లియోపాట్రా అనేక మందిని వివాహం చేసుకుంది.	E
3055	GW52	T489	మార్క్ ఆంటోనీ ఆమె చివరి భర్త.	N
3056	GW52	T489	క్లియోపాట్రా AD సమయంలో చుట్టూ ఉంది.	C
3057	GW28	T489	క్లియోపాట్రా VII ఫిలోపాట్రా క్రీస్తు కాలానికి ముందు నుండి ఈజిప్టు రాణి.	E
3058	GW28	T489	క్లియోపాట్రా VII ఫిలోపాటర్ అనేక మంది పురుషులను వివాహం చేసుకున్నాడు.	N
3059	GW28	T489	క్లియోపాట్రా VII ఫిలోపాట్రా శవాలు మ్యూజియంలో ఉంచబడ్డాయి.	C
3060	GW51	T489	క్లియోపాట్రా VII ఫిలోపాటర్ అలెగ్జాండ్రియాలో జన్మించాడు.	E
3061	GW51	T489	క్లియోపాట్రా VII-క్లియోపాట్రా సూచించబడినప్పుడు ప్రతి ఒక్కరూ ఆలోచించే క్లియోపాట్రా.	N
3062	GW51	T489	క్లియోపాట్రా VII ఫిలోపాటర్ అలెగ్జాండర్ ది గ్రేట్ను వివాహం చేసుకున్నాడు, అతనికి 3 మంది పిల్లలు ఉన్నారు.	C
3063	GW12	T490	సంవత్సరాంతమునకు ఇంకా 21 రోజులు మిగిలినవి.	E
3064	GW12	T490	ది డిసెండెంట్స్ ఉత్తర కాలిఫోర్నియాలో జన్మించింది.	N
3065	GW12	T490	descendentsonline. com ఫ్యాట్ రెక్ కార్డ్స్ కోసం ఒక వెబ్సైట్.	C
3066	GW51	T490	డెసెండెంట్లు కాలిఫోర్నియా నుండి వచ్చిన పంక్ బ్యాండ్.	E
3067	GW51	T490	ఈమె 20 సంవత్సరాల వయసులో తన సంగీత ప్రియురాలిగా పనిచేసింది.	N
3068	GW51	T490	డిసెండెంట్లు 1977 నుండి ఎటువంటి విరామం లేకుండా చురుకుగా పనిచేస్తున్నారు.	C
3069	GW28	T490	డెసెండెంట్స్ ఒక అమెరికన్ పంక్ బ్యాండ్.	E
3070	GW28	T490	4 మంది స్నేహితులు సర్ఫింగ్ ప్రారంభించారు.	N
3071	GW28	T490	ఇది ప్రారంభమైనప్పటి నుండి నిరంతరం కొనసాగింది.	C
3072	GW11	T492	డల్లాస్ బయ్యర్స్ క్లబ్ ఒక చలన చిత్రం.	E
3073	GW11	T492	డల్లాస్ బయ్యర్స్ క్లబ్ అవార్డు గెలుచుకుంది.	N
3074	GW11	T492	డల్లాస్ బయ్యర్స్ క్లబ్ ఒక ప్రధాన ఫ్లాప్.	C
3075	GW12	T492	డల్లాస్ బయ్యర్స్ క్లబ్ 2013 శీతాకాలంలో విడుదల చేయబడింది.	E
3076	GW12	T492	జీన్ మార్క్ వాల్లీ ట్రూత్ ఎంటర్టైన్మెంట్ సంస్థలో పనిచేస్తున్నారు.	N
3077	GW12	T492	డల్లాస్ బయ్యర్స్ క్లబ్ (Dallas Buyers Club) అనేది క్రేగ్ బోర్టెన్ మరియు మెలిసా వాలక్ జంటగా నటించిన చిత్రం.	C
3078	GW51	T492	డల్లాస్ బయ్యర్స్ క్లబ్ 2013 లో మాథ్యూ మెక్కోనాగీ ప్రధాన పాత్రలో నటించిన చిత్రం.	E
3079	GW51	T492	'డల్లాస్ బయ్యర్స్ క్లబ్' చిత్రంలో నటనకు గాను మాథ్యూ మెక్కోనాగీ ఉత్తమ నటుడిగా ఆస్కార్ అవార్డు అందుకున్నారు.	N
3080	GW51	T492	డల్లాస్ బయ్యర్స్ క్లబ్ను జెన్నిఫర్ గార్నర్ నిర్మించి దర్శకత్వం వహించారు.	C
3081	GW53	T493	డాన్స్ విత్ వూల్వ్స్ చిత్రానికి కెవిన్ కోస్ట్నర్ దర్శకత్వం వహించారు.	E
3082	GW53	T493	""""" ""డాన్స్ విత్ వూల్వ్స్"" ""స్పానిష్ భాషలోకి అనువదించబడింది."""	N
3083	GW53	T493	గ్రామంలో మగవారి సంఖ్య 200, ఆడవారి సంఖ్య 200.	C
3084	GW51	T493	డాన్సెస్ విత్ వూల్వ్స్ 1990 లో కెవిన్ కోస్ట్నర్ దర్శకత్వం వహించిన చిత్రం.	E
3085	GW51	T493	1990లో కెవిన్ కోస్ట్నర్ ఉత్తమ నటుడిగా ఆస్కార్ అవార్డు గెలుచుకున్నాడు.	N
3086	GW51	T493	డాన్సెస్ విత్ వూల్వ్స్ చిత్రానికి మేరీ మెక్డొన్నెల్ దర్శకత్వం వహించారు.	C
3087	GW28	T493	'డాన్స్ విత్ వూల్వ్స్' హాలీవుడ్ సినిమా.	E
3088	GW28	T493	డాన్స్ విత్ వూల్వ్స్ అనేక అవార్డులను గెలుచుకుంది.	N
3089	GW28	T493	ఇతడు తన చిత్రాలకు సంగీత దర్శకుడుగా పనిచేశాడు.	C
3090	GW11	T494	క్లెన్సెంట్ అడెర్ ఫ్రెంచ్.	E
3091	GW11	T494	క్లూస్మెంట్ ఆడెర్ ఒక మహిళ.	N
3092	GW11	T494	క్లూస్మెంట్ ఆడెర్ చదువుకోలేదు.	C
3093	GW28	T494	క్లూస్మెంట్ ఆడెర్ అనే యూరోపియన్ వస్తువులను నిర్మించాడు.	E
3094	GW28	T494	క్లూస్మెంట్ ఆడెర్ విద్యావంతుడైన వ్యక్తి.	N
3095	GW28	T494	క్లెక్మెంట్ ఆడెర్ మొదటి ప్రపంచ యుద్ధానికి ముందు మరణించాడు.	C
3096	GW33	T494	క్లెయిజ్మెంట్ అడెర్ 1841 ఏప్రిల్ 2న జన్మించాడు.	E
3097	GW33	T494	మొదటి సెల్ఫ్-ప్రొపెల్లెడ్ ఫ్లైట్ ను Clécléracient Ader కనుగొన్నాడు.	N
3098	GW33	T494	క్లెయిజ్మెంట్ ఏడర్ 1925 మే 3న జన్మించాడు.	C
3099	GW28	T495	డానెడ్రియం ఒక యూరోపియన్ పోటీ రేస్ గుర్రం.	E
3100	GW28	T495	డానెడ్రియం ఆమెకు శిక్షణ ఇవ్వడానికి, ఆహారం పెట్టడానికి అయ్యే ఖర్చు కంటే తన కెరీర్ మొత్తంలో ఎక్కువ డబ్బు సంపాదించింది.	N
3101	GW28	T495	డెన్మార్క్ అడవిలో జన్మించింది.	C
3102	GW51	T495	పీటర్ స్కైర్జెన్ శిక్షణ పొందిన ప్రసిద్ధ రేస్ హార్స్ డానెడ్రియం.	E
3103	GW51	T495	జర్మనీ చరిత్రలో అత్యధిక పారితోషికం పొందిన గుర్రం డానెడ్రియం.	N
3104	GW51	T495	డానెడ్రియం 2010 లో జర్మనీలో జన్మించాడు.	C
3105	GW54	T495	జెస్టారిక్ బర్గ్ ఎబర్స్టీన్ & టెరుయా యోషిదా డానెడ్రియం యజమాని	E
3106	GW54	T495	ఇది జర్మనీ నుండి వచ్చింది.	N
3107	GW54	T495	ఈయుఆర్ 2.870.310 (అక్టోబర్ 2,2011) దాని అత్యధిక ఆదాయం	C
3108	GW51	T496	డామన్ ఆల్బర్న్ లండన్, ఇంగ్లాండ్కు చెందిన సంగీతకారుడు.	E
