	annotater_id	table_id	hypothesis	label
3759	GW51	T594	ക്ലിന്റ് ഈസ്റ്റ്വുഡിന് തന്റെ ജീവിതത്തിൽ 4 ദീർഘകാല റൊമാന്റിക് പങ്കാളികളുണ്ടായിരുന്നു.	E
3760	GW51	T594	നടൻ, നിർമ്മാതാവ്, സംവിധായകൻ, സംഗീത സംവിധായകൻ, ബിസിനസ്സുകാരൻ എന്നീ നിലകളിൽ ക്ലിന്റ് ഈസ്റ്റ്വുഡ് തന്റെ സമ്പത്ത് തെളിയിച്ചിട്ടുണ്ട്.	N
3761	GW51	T594	കാലിഫോർണിയയുടെ ഗവർണറായിരുന്നു ക്ലിന്റ് ഈസ്റ്റ്വുഡ്.	C
3762	GW0	T594	ക്ലിന്റ് ഈസ്റ്റ്വുഡിന്റെ ആദ്യ വിവാഹം ഇരുപതുകളുടെ മധ്യം മുതൽ അമ്പതുകളുടെ മധ്യം വരെ നീണ്ടുനിന്നു.	E
3763	GW0	T594	ക്ലിന്റ് ഈസ്റ്റ്വുഡ് ഈയിടെ നടന്ന എല്ലാ തിരഞ്ഞെടുപ്പുകളിലും ലിബർട്ടേറിയന് വോട്ട് ചെയ്തു.	N
3764	GW0	T594	രജിസ്റ്റർ ചെയ്ത റിപ്പബ്ലിക്കൻ ആയിരുന്നപ്പോൾ ക്ലിന്റ് ഈസ്റ്റ്വുഡ് ദിനാ റൂയിസിനെ വിവാഹം കഴിച്ചു.	C
3765	GW35	T594	ക്ലിന്റ് ഈസ്റ്റ്വുഡ് കോടീശ്വരനാണ്.	E
3766	GW35	T594	ക്ലിന്റ് ഈസ്റ്റ്വുഡ് അഭിനയത്തിൽ നിന്ന് വിരമിച്ചു.	N
3767	GW35	T594	സോൻഡ്ര ലോക്കിന്റെ മകനാണ് സ്കോട്ട് ഈസ്റ്റ്വുഡ്.	C
3768	GW33	T597	വിൻസ്റ്റാർ ഫാം, ബോബി ഫ്ലെ എന്നിവയുടെ ഉടമസ്ഥതയിലുള്ളതും സ്റ്റീവൻ എം	E
3769	GW33	T597	2013 മാർച്ച് 30-ന് സ്രഷ്ടാവിനെ വശീകരിക്കുന്നു	N
3770	GW33	T597	സ്റ്റീവൻ എം. അസ്മുസെന്റെ ഉടമസ്ഥതയിലുള്ളതാണ് ക്രിയേറ്റേഴ്സ്	C
3771	GW28	T597	സ്രഷ്ടാവ് ഒരു അമേരിക്കൻ കുതിരക്കുതിരയാണ്.	E
3772	GW28	T597	ഒരു ഇരുമ്പ് ഷെഫ് ആയ ബോബി ഫ്ലേയുടെ ഭാഗമാണ് സ്രഷ്ടാവ്.	N
3773	GW28	T597	സ്രഷ്ടാവിന് ഒരു പതിറ്റാണ്ട് പഴക്കമുണ്ട്.	C
3774	GW51	T597	അമേരിക്കൻ ഐക്യനാടുകളിൽ ജനിച്ച ബ്രില്യന്റ് ബ്രൂഡ്മേർ ബ്രീഡറിൽ നിന്നുള്ള ഒരു റേസ് കുതിരയാണ് സ്രഷ്ടാവ്.	E
3775	GW51	T597	യുണൈറ്റഡ് കിങ്ഡത്തിലെ എസെക്സിൽ നിന്നുള്ള ഒരു മുൻകാല ഓട്ടക്കുതിരയുടെ പേരാണ് സ്രഷ്ടാവിന് നൽകിയിരിക്കുന്നത്.	N
3776	GW51	T597	ഗൈ ഫിയേരിയുടെ ഉടമസ്ഥതയിലുള്ള ഒരു തവിട്ടുനിറമുള്ള കുതിരയാണ് സ്രഷ്ടാവ്.	C
3777	GW51	T599	വില്ല് ഫെറെൽ അഭിനയിച്ച ഒരു കോമഡി മൂവിയാണ് ഡാഡി 'സ് ഹോം.	E
3778	GW51	T599	'ദി ബിഗ് ഷോർട്ട്' എന്ന ചിത്രം സംവിധാനം ചെയ്തത് 'ഡാഡീസ് ഹോം' ആണ്.	N
3779	GW51	T599	ഡാഡിയുടെ വീട് ബ്രയാൻ ബേൺസ് എഡിറ്റ് ചെയ്യുകയും സംവിധാനം ചെയ്യുകയും ചെയ്തു.	C
3780	GW27	T599	'ഡാഡി' സ് ഹോം 'എന്ന ചിത്രം അതിന്റെ താരങ്ങളിലൊരാളാണ് നിർമ്മിച്ചത്.	E
3781	GW27	T599	"""ഡിസംബർ 25 ന്"" ""ഡാഡി ഹോം"" ""അവധിക്കാല മാർക്കറ്റിൽ മൂലധനം നേടുന്നതിനായി പാരമൌണ്ട് വിതരണം ചെയ്തു."""	N
3782	GW27	T599	'ഡാഡി ഹോം' ബോക്സ് ഓഫീസിൽ ബജറ്റ് വീണ്ടെടുക്കാൻ സാധിച്ചില്ല.	C
3783	GW33	T599	സീൻ ആൻഡേഴ്സാണ് ഡാഡി ഹോം സംവിധാനം ചെയ്യുന്നത്.	E
3784	GW33	T599	പാരമൌണ്ട് പിക്ചേഴ്സ് നിർമ്മിക്കുന്ന ചിത്രമാണ് ഡാഡി 'സ് ഹോം.	N
3785	GW33	T599	ഡാഡിസ് ഹോം 242.8 മില്യൺ ഡോളർ മുടക്കിയാണ് സംവിധാനം ചെയ്തിരിക്കുന്നത്.	C
3786	GW28	T600	ഒരു അമേരിക്കൻ റോക്ക് ആൽബമാണ് Damn the Torpedo.	E
3787	GW28	T600	ടോം പെറ്റിയും ഹാർട്ട്ബ്രേക്കേഴ്സും റെക്കോർഡ് ചെയ്ത ഒരു സ്റ്റുഡിയോ ആൽബമാണ് ഡാമൻ ദി ടോർപീഡോസ്.	N
3788	GW28	T600	ടോർപീഡോകൾ റെക്കോർഡ് ചെയ്ത് ഒരു വർഷത്തിനുള്ളിൽ പുറത്തിറക്കി.	C
3789	GW45	T600	രണ്ട് ഉൽപ്പന്നങ്ങൾ ഉണ്ടായിരുന്നവരെ കൊന്നൊടുക്കി	E
3790	GW45	T600	നിർമ്മാതാവ് ടോംപെറ്റി ടോർപ്പിഡോസ് നശിപ്പിക്കാൻ ഒരു കലാകാരനായേക്കാം	N
3791	GW45	T600	""""" ""ദ ജെൻ ഓഫ് ദ ഡാമിങ് ദ ടോർപീഡോസ്"" ""(The Genre of the Damn the Torpedoes) ആണ് പോപ്."""	C
3792	GW51	T600	1979-ൽ പുറത്തിറങ്ങിയ ഒരു റോക്ക് ആൽബമാണ് ഡാമൻ ദി ടോർപീഡോസ്.	E
3793	GW51	T600	"""ടോർപീഡോസ് മുങ്ങിക്കപ്പലുകളിലെ നാവികസേനയുടെ ഒരു സാധാരണ വാചകമാണ്,"" ""മനുഷ്യൻ ടോർപീഡോസ്"" ""."""	N
3794	GW51	T600	1973-ൽ ജിമ്മി പെറ്റി, ടോം ലോവിൻ എന്നിവർ ചേർന്നാണ് ഈ ആൽബം നിർമ്മിച്ചത്.	C
3795	GW12	T602	യുണൈറ്റഡ് കിംഗ്ഡത്തിലെ സെയ്ൻസ്ബറീസ് സൂപ്പർമാർക്കറ്റുകളിലൂടെ വിതരണം ചെയ്യുന്ന ശീതളപാനീയമാണ് ക്ലാസിക് കോള.	E
3796	GW12	T602	യുണൈറ്റഡ് കിംഗ്ഡത്തിലെ കോട്ട് കോർപ്പറേഷനാണ് വിർജിൻ കോള നിർമ്മിക്കുന്നത്.	N
3797	GW12	T602	യുണൈറ്റഡ് കിങ്ഡത്തിൽ നിന്ന് ഉത്ഭവിച്ച ശീതളപാനീയമാണ് പെപ്സി.	C
3798	GW51	T602	യുണൈറ്റഡ് കിംഗ്ഡത്തിലെ സെയ്ൻസ്ബറി സ്റ്റോറുകളിൽ വിൽക്കുന്ന കോള ബ്രാൻഡാണ് ക്ലാസിക് കോള.	E
3799	GW51	T602	ക്ലാസിക് കോള പ്രശസ്തമായ ശീതളപാനീയമായ കോക്കകോളയ്ക്ക് സമാനമായ റിസീപ്പ് ഉപയോഗിക്കുന്നു.	N
3800	GW51	T602	കൊക്കക്കോള കോർപ്പറേഷനാണ് ക്ലാസിക് കോള നിർമിച്ച് അമേരിക്കയിൽ വിതരണം ചെയ്യുന്നത്.	C
3801	GW28	T602	ഒരു ബ്രിട്ടീഷ് പാനീയമാണ് ക്ലാസിക് കോള.	E
3802	GW28	T602	പഞ്ചസാര ചേർത്ത പാനീയമാണ് ക്ലാസിക് കോള.	N
3803	GW28	T602	ക്ലാസിക് കോള ഒരു അതുല്യമായ ഉൽപ്പന്നമാണ്.	C
3804	GW0	T605	ദേവിയുടെ സ്കോച്ച് വിസ്കി 150 വർഷമായി നിർമ്മിക്കപ്പെടുന്നു.	E
3805	GW0	T605	ബക്കാർഡി അടുത്തിടെയാണ് ദേവറിനെ വാങ്ങിയത്.	N
3806	GW0	T605	ദേവറിന്റെ വിസ്കി 40% ABV-യിൽ താഴെയാണ്.	C
3807	GW51	T605	1840-കൾ മുതൽ ബക്കാർഡി നിർമ്മിച്ച ഒരു സ്കോച്ച് ആണ് ഡീവെർസ്.	E
3808	GW51	T605	സ്കോട്ട്ലൻഡിൽ നിന്നുള്ള ബകാർഡിയുടെ ആദ്യത്തെ വിസ്ക്കിയാണ് ദേവാർ.	N
3809	GW51	T605	ആന്ഹുസർ ബുഷ് ആണ് ദേവാറിന്റെ നിർമ്മാണം ആദ്യം നടത്തിയത്	C
3810	GW33	T605	ബക്കാർഡി നിർമ്മിച്ച സ്കോച്ച് വിസ്കിയാണ് ദേവാർ	E
3811	GW33	T605	അബെർഫെൽഡി, ഓൾട്ട്മോർ, ക്രെയ്ഗെല്ലാച്ചി, ദി ദേവരൊൺ, റോയൽ ബ്രാക്ല എന്നിവയും ബക്കാർഡി നിർമ്മിക്കുന്നു	N
3812	GW33	T605	1846-ലാണ് സ്കോച്ച് വിസ്കി പുറത്തിറങ്ങിയത്.	C
3813	GW12	T606	അയർലൻഡിൽ ആയിരുന്നപ്പോൾ ഒരു ചെസ്റ്റ്നട്ട് ജെൽഡിംഗ് ആയിരുന്നു ഡെൻമാൻ.	E
3814	GW12	T606	പോൾ നിക്കോൾസ് അയർലൻഡിൽ ആയിരുന്നപ്പോൾ ഡെൻമാന്റെ ഉടമസ്ഥനായിരുന്നു.	N
3815	GW12	T606	മരിക്കുമ്പോൾ ഡെൻമാന് 20 വയസ്സായിരുന്നു.	C
3816	GW11	T606	ഡെൻമാൻ ഒരു ഓട്ട കുതിരയായിരുന്നു.	E
3817	GW11	T606	ഡെൻമാൻ ധാരാളം മത്സരങ്ങളിൽ മത്സരിച്ചു.	N
3818	GW11	T606	ഡെൻമാൻ ഒരു ബ്രീഡിംഗ് സ്റ്റുഡായിരുന്നു.	C
3819	GW51	T606	അയർലൻഡിൽ നിന്നുള്ള ഒരു റേസിംഗ് കുതിരയാണ് ഡെൻമാൻ.	E
3820	GW51	T606	അയർലൻഡിലെ ഏറ്റവും ഉയരമുള്ള കുതിരയാണ് ഡെൻമാൻ.	N
3821	GW51	T606	മാഗി ബാർബർ, പോൾ നിക്കോൾസ് എന്നിവരുടെ ഉടമസ്ഥതയിലുള്ളതാണ് ഡെൻമാൻ.	C
3822	GW28	T607	അര നൂറ്റാണ്ടോളം ക്യൂബൻ-അമേരിക്കൻ എന്റർടെയ്നറായിരുന്നു ദേസി അർനാസ്.	E
3823	GW28	T607	ദേസി അർനാസ് നാല് പേരക്കുട്ടികളുടെ മുത്തച്ഛനായിരുന്നു.	N
3824	GW28	T607	ദേസി അർനാസ് രണ്ടാം ലോകമഹായുദ്ധത്തിൽ പങ്കെടുത്തിരുന്നു.	C
3825	GW51	T607	ക്യൂബയിലെ പ്രശസ്ത നടിയും സംഗീതജ്ഞയുമാണ് ദേസി അർനാസ്.	E
3826	GW51	T607	ദേസി അർനാസ് രണ്ടാം ലോകമഹായുദ്ധത്തിൽ അഭിനയിക്കുമ്പോഴും അഭിനയരംഗത്ത് സജീവമായിരുന്നു.	N
3827	GW51	T607	ദേസി അർനാസ് ഒരേ സമയം രണ്ട് പങ്കാളികളെ വിവാഹം കഴിച്ചു.	C
3828	GW33	T607	1917 മാർച്ച് 2നാണ് ദേസി അർനാസ് ജനിച്ചത്	E
3829	GW33	T607	1936 ലാണ് ദേസി അർനാസ് തന്റെ അഭിനയ ജീവിതം ആരംഭിച്ചത്	N
3830	GW33	T607	ദേസി അർനാസിന്റെ ഭാര്യ ലൂസില്ലെ ബോൾ 1985-ൽ അന്തരിച്ചു.	C
3831	GW28	T609	ഹോളിവുഡ് സിനിമയാണ് സിൻഡ്രെല്ല.	E
3832	GW28	T609	ക്ലാസിക് അനിമേഷൻ ക്ലാസിക്കിന്റെ ലൈവ് ആക്ഷൻ പതിപ്പാണ് സിൻഡ്രെല്ല.	N
3833	GW28	T609	ജർമ്മനി, യുണൈറ്റഡ് സ്റ്റേറ്റ്സ്, യുണൈറ്റഡ് കിംഗ്ഡം എന്നിവിടങ്ങളിൽ ഒരേ സമയം സിൻഡ്രെല്ല പ്രദർശിപ്പിച്ചു.	C
3834	GW51	T609	ഡിസ്നിയുടെ സിൻഡ്രെല്ലയുടെ കാർട്ടൂൺ പതിപ്പിന്റെ ലൈവ്-ആക്ഷൻ പതിപ്പാണ് സിൻഡ്രെല്ല.	E
3835	GW51	T609	ഡിസ്നി എക്കാലത്തേയും ഏറ്റവും കൂടുതൽ കളക്ഷൻ നേടിയ ചിത്രമാണ് സിൻഡ്രെല്ല.	N
3836	GW51	T609	കെന്നത്ത് ബ്രാനാഗ് ആണ് സിൻഡ്രെല്ല നിർമ്മിച്ചത്.	C
3837	GW33	T609	കെന്നത്ത് ബ്രാനാഗ് ആണ് ചിത്രം സംവിധാനം ചെയ്യുന്നത്.	E
3838	GW33	T609	ചാൾസ് പെറോൾട്ട് എഴുതിയ സിൻഡ്രെല്ലയുടെ കഥയാണ് സെൻഡ്രില്ലൺ.	N
3839	GW33	T609	5 മില്യൺ ഡോളർ ബജറ്റിലാണ് സിൻഡ്രെല്ല ഒരുങ്ങുന്നത്	C
3840	GW11	T610	ഡെൻമാർക്ക് ഒരു രാജ്യമാണ്.	E
3841	GW11	T610	ഡെൻമാർക്ക് രാജ്യത്തിൽ ജർമ്മൻ സംസാരിക്കുന്ന ജനസംഖ്യ വളരെ കൂടുതലാണ്.	N
3842	GW11	T610	ഡെൻമാർക്ക് രാജവംശം ലാർസ് ലാസ്വെറിക് റാസ്മുസെനെ ഇംപീച്ച് ചെയ്തു.	C
3843	GW28	T610	ഡെൻമാർക്ക് ഒരു ബഹുഭാഷാ രാഷ്ട്രമാണ്.	E
3844	GW28	T610	ഡെൻമാർക്ക് ഒരു കാറ്റ് വീശുന്ന രാജ്യമാണ്.	N
3845	GW28	T610	ഡെൻമാർക്ക് രാജ്യം മെഡിറ്ററേനിയൻ കടലിനടുത്താണ് സ്ഥിതി ചെയ്യുന്നത്.	C
3846	GW51	T610	ഡെൻമാർക്കിന്റെ തലസ്ഥാനമായ കോപ്പൻഹേഗൻ ഭൂമധ്യരേഖയ്ക്ക് വടക്കായി സ്ഥിതിചെയ്യുന്നു.	E
3847	GW51	T610	ഡെൻമാർക്ക് ഒരു കാലത്ത് നോർവേ രാജ്യവുമായുള്ള ഐക്യ സർക്കാരായിരുന്നു.	N
3848	GW51	T610	പ്രധാനമന്ത്രിയില്ലാത്ത കമ്മ്യൂണിസ്റ്റ് സർക്കാരാണ് ഇപ്പോൾ ഡെൻമാർക്കിലുള്ളത്.	C
3849	GW51	T611	ലോസ് ഏഞ്ചൽസിൽ നിർമ്മിച്ച ഒരു റോക്ക് ആൽബമാണ് ഡാർക്ക് ഹോഴ്സ്.	E
3850	GW51	T611	വിജയിക്കാൻ സാധ്യതയില്ലെങ്കിലും ആളുകളെ ആശ്ചര്യപ്പെടുത്താനും വിജയം നേടാനും അവസരം ലഭിക്കുന്ന ഒരു മത്സരാർത്ഥിയുടെ ആശയത്തിന്റെ പേരിലാണ് ഡാർക്ക് ഹോഴ്സ് അറിയപ്പെടുന്നത്.	N
3851	GW51	T611	കാറ്റി പെറിയുടെ 2010-ലെ ഹിറ്റ് ചിത്രമായ ഡാർക്ക് ഹോഴ്സിൽ നിന്ന് പ്രചോദനം ഉൾക്കൊണ്ടാണ് ഡാർക്ക് ഹോഴ്സ് എന്ന പേര് ലഭിച്ചത്.	C
3852	GW52	T611	ഒരു ബീറ്റിൽ നിർമ്മിച്ച ആൽബമാണ് ഡാർക്ക് ഹോഴ്സ്.	E
3853	GW52	T611	രണ്ട് രാജ്യങ്ങളിലായാണ് ചിത്രീകരണം നടന്നത്.	N
3854	GW52	T611	ഡാർക്ക് ഹോഴ്സ് റെക്കോർഡ് ചെയ്യാൻ 12 മാസം എടുത്തു.	C
3855	GW0	T611	രണ്ട് വ്യത്യസ്ത രാജ്യങ്ങളിൽ ഡാർക്ക് ഹോഴ്സ് രേഖപ്പെടുത്തിയിട്ടുണ്ട്.	E
3856	GW0	T611	ജോർജ്ജ് ഹാരിസന്റെ ആദ്യ സോളോ ആൽബമായിരുന്നു ഡാർക്ക് ഹോഴ്സ്.	N
3857	GW0	T611	ഡാർക്ക് ഹോഴ്സ് പുറത്തിറങ്ങിയ അതേ വർഷം തന്നെ റെക്കോർഡിങ് ആരംഭിച്ചു.	C
3858	GW28	T612	2 വർഷത്തെ അമേരിക്കൻ റാപ്പ് ആൽബമാണ് ഡാമൻ	E
3859	GW28	T612	ആൽബത്തിലുടനീളം ക്യാമിയോ രൂപത്തിൽ ഡാമിന് നിരവധി സംഭാവനകൾ ഉണ്ടായിരുന്നു.	N
3860	GW28	T612	പ്രധാനമായും കിഴക്കൻ തീരത്ത് നിർമ്മിച്ച ഹിപ്-ഹോപ്പ് ആൽബമാണ് ഡാമൻ.	C
3861	GW33	T612	2017 ഏപ്രിൽ 14 ന് റിലീസ് ചെയ്യും	E
3862	GW33	T612	ആന്റണി ടോപ്പ് ഡോഗ് ടിഫിത്ത് (എക്സിക്യൂട്ടീവ്) ഡോ. ഡ്രേ (എക്സിക്യൂട്ടീവ്) ആണ് ഡാമിന്റെ നിർമ്മാതാക്കൾ.	N
3863	GW33	T612	പ്ലസ്സ് റിച്ചി റേറ എന്ന കഥാപാത്രമാണ് ഡാമിൽ അഭിനയിച്ചത്.	C
3864	GW3	T612	ഒരു മണിക്കൂറിനേക്കാൾ ചെറുതാണ് ഡാമൻ ആൽബം	E
3865	GW3	T612	ഡാമൻ ഹോളിവുഡ് സിഎ-യിൽ റെക്കോർഡ് ചെയ്യപ്പെട്ടിട്ടുണ്ട്	N
3866	GW3	T612	സ്റ്റീവ് ലേസി ആയിരുന്നു ഡോ. ഡ്രെയുടെ ബോസ്.	C
3867	GW28	T613	റിപ്പബ്ലിക് ഓഫ് കോസ്റ്റാറിക്ക ഒരു ബഹുഭാഷാ രാഷ്ട്രമാണ്.	E
3868	GW28	T613	റിപ്പബ്ലിക് ഓഫ് കോസ്റ്റാറിക്ക ഒരു വിനോദസഞ്ചാര കേന്ദ്രമാണ്.	N
3869	GW28	T613	പസഫിക് സമുദ്രത്തിലാണ് കോസ്റ്റാറിക്ക റിപ്പബ്ലിക് സ്ഥിതി ചെയ്യുന്നത്.	C
3870	GW27	T613	കോസ്റ്റാറിക്കയിലെ രണ്ടാമത്തെ വൈസ് പ്രസിഡന്റാണ് പ്രസിഡന്റ്.	N
3871	GW27	T613	വർഷത്തെ കണക്കിലെടുക്കാതെ, കോസ്റ്റാറിക്കയിൽ പ്രൊട്ടസ്റ്റൻറുകളേക്കാൾ കൂടുതൽ മുളാട്ടോകളുണ്ട്.	C
3872	GW51	T613	ഭൂമധ്യരേഖയ്ക്ക് തൊട്ടുവടക്കായി സ്ഥിതിചെയ്യുന്ന ഒരു രാജ്യമാണ് കോസ്റ്റാറിക്ക റിപ്പബ്ലിക്ക്.	E
3873	GW51	T613	സ്പെയിൻ കോസ്റ്റാറിക്കയ്ക്ക് സ്വാതന്ത്ര്യം നൽകിയതോടെ കോസ്റ്റാറിക്കയുടെ തലസ്ഥാനമായി സാൻ ജോസ് മാറി.	N
3874	GW51	T613	കോസ്റ്റാറിക്കയിലെ ജനങ്ങളിൽ ഭൂരിഭാഗവും ഷിയാ മുസ്ലീങ്ങളും ജൂതരുമാണ്.	C
3875	GW28	T614	അമേരിക്കൻ റോക്ക് ആൽബമാണ് ഡാർക്നസ് ഓൺ ദ എഡ്ജ് ഓഫ് ടൌൺ.	E
3876	GW28	T614	എഡ്ജ് ഓഫ് ടൌണിലെ ഇരുട്ട് ഒരു തൽക്ഷണ സ്പ്രിംഗ്സ്റ്റീൻ ക്ലാസിക് ആയി മാറി.	N
3877	GW28	T614	എഡ്ജ് ഓഫ് ടൌണിലെ ഇരുട്ട് അതിന്റെ 50-ാം വാർഷികം കഴിഞ്ഞ വർഷം ആഘോഷിച്ചു.	C
3878	GW51	T614	ഡാർക്ക്നസ് ഓൺ ദ എഡ്ജ് ഓഫ് ടൌൺ 1978-ൽ പുറത്തിറങ്ങിയ ഒരു റോക്ക് ആൽബമാണ്.	E
3879	GW51	T614	ബ്രൂസ് സ്പ്രിംഗ്സ്റ്റീന്റെ ആദ്യ സോളോ ആൽബങ്ങളിലൊന്നായിരുന്നു ഡാർക്ക്നസ് ഓൺ ദ എഡ്ജ് ഓഫ് ടൌൺ.	N
3880	GW51	T614	ഡാർക്നസ് ഓൺ ദ എഡ്ജ് ഓഫ് ടൌൺ ജിമ്മി ലിയോവിൻ നിർമ്മിച്ച് അറ്റ്ലാന്റിക് റെക്കോർഡ്സ് പുറത്തിറക്കി.	C
3881	GW33	T614	Darkness on the Edge of Town എന്ന ചിത്രം 1978 ജൂൺ 2-ന് പുറത്തിറങ്ങി.	E
3882	GW33	T614	ന്യൂയോർക്കിലെ റെക്കോർഡ് പ്ലാന്റ് സ്റ്റുഡിയോയിലാണ് ഡാർക്നസ് ഓൺ ദ എഡ്ജ് ഓഫ് ടൌൺ റെക്കോർഡ് ചെയ്തിരിക്കുന്നത്	N
3883	GW33	T614	ബ്രൂസ് സ്പ്രിംഗ്സ്റ്റീനും ജോൺ ലാൻഡാവുവും ചേർന്നാണ് ഡാർക്ക്നസ് ഓൺ ദ എഡ്ജ് ഓഫ് ടൌൺ സംവിധാനം ചെയ്തിരിക്കുന്നത്.	C
3884	GW33	T615	ദില്ലിയിൽ 11 ജില്ലകളാണുള്ളത്.	E
3885	GW33	T615	ന്യൂഡൽഹിയാണ് തലസ്ഥാനം.	N
3886	GW33	T615	ബി. സി. ആറാം നൂറ്റാണ്ടിലാണ് ദില്ലി സ്ഥാപിതമായത്.	C
3887	GW3	T615	ഇന്ത്യയുടെ തലസ്ഥാനമാണ് ന്യൂഡൽഹി.	E
3888	GW3	T615	ദില്ലിയിലെ പതിനൊന്ന് ജില്ലകളിലൊന്നാണ് ന്യൂഡൽഹി	N
3889	GW3	T615	1956 മുതൽ ഡൽഹിയുടെ ആകെ വിസ്തീർണ്ണം കുറഞ്ഞു.	C
3890	GW51	T615	ബി. സി. ആറാം നൂറ്റാണ്ട് മുതലുള്ള ചരിത്രപരമായ ഒരു നഗരമാണ് ദില്ലി.	E
3891	GW51	T615	ന്യൂഡൽഹിയാണ് ഇന്ത്യയുടെ തലസ്ഥാനം.	N
3892	GW51	T615	1800 കളിലാണ് ന്യൂഡൽഹി യഥാർത്ഥത്തിൽ ഒരു തലസ്ഥാനമായി രൂപംകൊണ്ടത്.	C
3893	GW33	T616	ഡെട്രോയിറ്റ് ഗ്രാൻഡ് പ്രിക്സ് ആദ്യമായി നടന്നത് 1982-ലാണ്.	E
3894	GW33	T616	63 ലാപ്പുകളാണ് ഡെട്രോയിറ്റ് സ്ട്രീറ്റ് സർക്യൂട്ടിലുള്ളത്	N
3895	GW33	T616	ഡെട്രോയിറ്റ് സ്ട്രീറ്റ് സർക്യൂട്ട് 1982 ൽ അടച്ചു.	C
3896	GW28	T616	ഹ്രസ്വകാല വാഹന മത്സരമായിരുന്നു ഡെട്രോയിറ്റ് ഗ്രാൻഡ് പ്രിക്സ്.	E
3897	GW28	T616	ഡെട്രോയിറ്റ് ഗ്രാൻഡ് പ്രിക്സ് ഒരു F1 ഗ്രാൻഡ് പ്രിക്സ് ടൂർണമെന്റായിരുന്നു.	N
3898	GW28	T616	ഡെട്രോയിറ്റ് ഗ്രാൻഡ് പ്രിക്സ് 80 കൾ മുതൽ ഒരു വാർഷിക പരിപാടിയാണ്.	C
3899	GW51	T616	1980-കളിൽ നടന്ന ഒരു വാർഷിക കാർ റേസ് ആയിരുന്നു ഡെട്രോയിറ്റ് ഗ്രാൻഡ് പ്രിക്സ്.	E
3900	GW51	T616	ഡെട്രോയിറ്റ് ഗ്രാൻഡ് പ്രിക്സ് ആദ്യമായി ആരംഭിച്ചത് സിറ്റി മേയർ എഫ്1 റേസിങ്ങിന്റെ ഉടമയോട് ഒരു പന്തയം പരാജയപ്പെട്ടപ്പോഴാണ്.	N
3901	GW51	T616	ഡിട്രോയിറ്റ് ഗ്രാൻഡ് പ്രിക്സ് 1983 മുതൽ ഏപ്രിൽ മാസത്തിലെ മൂന്നാമത്തെ വാരാന്ത്യത്തിലാണ് നടക്കുന്നത്.	C
3902	GW51	T617	ക്രിസ്റ്റഫർ പോൾഹാം ഒരു സ്വീഡിഷ് ശാസ്ത്രജ്ഞനായിരുന്നു.	E
3903	GW51	T617	ആസ്ട്രോഫിസിക്സിലെ ഗവേഷണത്തിന് പ്രശസ്തനാണ് ക്രിസ്റ്റഫർ പോൾഹെം.	N
3904	GW51	T617	100 വയസ്സുവരെ ജീവിച്ച പോൾഹെം ഡെൻമാർക്കിൽ മരണമടഞ്ഞു.	C
3905	GW33	T617	ക്രിസ്റ്റഫർ പോൾഹാം ജനിച്ചത് 1661 ഡിസംബർ 18-നാണ്	E
3906	GW33	T617	ക്രിസ്റ്റഫർ പോൾഹാം സ്വീഡനിലാണ് താമസിക്കുന്നത്.	N
3907	GW33	T617	ക്രിസ്റ്റഫർ പോൾഹാം 1751 ഓഗസ്റ്റ് 30-നാണ് ജനിച്ചത്.	C
3908	GW57	T617	ക്രിസ്റ്റഫർ പോൾഹെം മരിച്ചത് അദ്ദേഹം ജനിച്ച അതേ രാജ്യത്താണ്.	E
3909	GW57	T617	ക്രിസ്റ്റഫർ പോൾഹെം ഹാർഡെർവിജ്ക് സർവകലാശാലയിൽ ഭൌതികശാസ്ത്രത്തിൽ ബിരുദം നേടി.	N
3910	GW57	T617	ക്രിസ്റ്റഫർ പോളെം വിദേശത്താണ് പഠിച്ചത്.	C
3911	GW51	T618	ടെക്സാസിലെ ഡാളസിലെ സൌത്ത് ഓക്ക് ക്ലിഫിൽ പങ്കെടുത്ത പ്രശസ്ത ബാസ്കറ്റ്ബോൾ കളിക്കാരനാണ് ഡെന്നിസ് റോഡ്മാൻ.	E
3912	GW51	T618	ഡെട്രിയറ്റ് പിസ്റ്റൺസ്, ചിക്കാഗോ ബുൾസ് എന്നിവയ്ക്കായി കളിച്ചതിലൂടെയാണ് ഡെന്നിസ് റോഡ്മാൻ പ്രശസ്തനായത്.	N
3913	GW51	T618	ഡെന്നിസ് റോഡ്മാൻ ഒക്ലഹോമ സ്റ്റേറ്റ് യൂണിവേഴ്സിറ്റിയിൽ ചേർന്നു.	C
3914	GW28	T618	ഡെന്നിസ് റോഡ്മാൻ നിരവധി ദശാബ്ദങ്ങൾ കളിച്ചു.	E
3915	GW28	T618	ഡെന്നിസ് റോഡ്മാൻ ഒരു എൻബിഎ ടീമിനുവേണ്ടി മാത്രമേ കളിച്ചിട്ടുള്ളൂ.	N
3916	GW28	T618	ഡെന്നിസ് റോഡ്മാൻ അവസാനമായി കളിച്ചത് ഒരു ദശാബ്ദത്തിനു മുമ്പാണ്.	C
3917	GW12	T618	ഡെന്നിസ് റോഡ്മാൻ തെക്കുകിഴക്കൻ ഒക്ലഹോമ സംസ്ഥാനത്ത് അവസാന വർഷം പൂർത്തിയാക്കി.	E
