	annotater_id	table_id	hypothesis	label
2629	GW27	T419	ସିବିଏସ୍ ଷ୍ଟୁଡିଓରେ 'ଫ୍ଲିଟଉଡ ମ୍ୟାକ୍' ବ୍ଲୁଜ୍ ରକ ଶୈଳୀରେ ଏକ ମାଇଲଖୁଣ୍ଟ ଥିଲା।	N
2630	GW27	T419	'ଫ୍ଲିଟଉଡ୍ ମ୍ୟାକ୍' ସେହି ବର୍ଷ ରେକର୍ଡ଼ ଓ ରିଲିଜ ହୋଇଥିଲା।	C
2631	GW14	T419	ଫ୍ଲିଟଉଡ୍ ମ୍ୟାକ୍ ର ସ୍ୱୟଂ-ଶୀର୍ଷକ ଆଲବମ୍ ଶୀତଦିନେ ଅଧା ରେକର୍ଡ଼ ହୋଇଥିଲା।	E
2632	GW14	T419	ଫ୍ଲିଟଉଡ୍ ମ୍ୟାକ୍ ବ୍ଲୁ ହୋରାଇଜନ୍ ନାମରେ ଅନେକ ଆଲବମ୍ ରେକର୍ଡ଼ କରିଛି।	N
2633	GW14	T419	ଫ୍ଲିଟଉଡ୍ ମାକର ସ୍ୱୟଂ-ନାମରେ ଆଲବମ୍ ରେକର୍ଡ଼ ହେବାର ଦୁଇ ବର୍ଷ ପରେ ରିଲିଜ ହୋଇଥିଲା।	C
2634	GW27	T420	ଜନ ସି. ଟେଲର 1936 ମସିହାରେ ଜନ୍ମଗ୍ରହଣ କରିଥିଲେ।	E
2635	GW27	T420	କର୍ପସ କ୍ରିସ୍ଟି କଲେଜରେ କର୍ପସ କ୍ଲକ ପାଇଁ ଜନ ସି. ଟେଲର ଏକ ଚିନ୍ତାଧାରା ପ୍ରସ୍ତୁତ କରିଥିଲେ।	N
2636	GW27	T420	ଜନ ସି. ଟେଲରଙ୍କ ଜାତୀୟତା ଏବଂ ନାଗରିକତ୍ୱ ଭିନ୍ନ।	C
2637	GW4	T420	ଜନ୍ ସି. ଟେଲର ଇଂଲଣ୍ଡର ଜଣେ ଛାତ୍ର ଥିଲେ।	E
2638	GW4	T420	ଜନ୍ ସି. ଟେଲର ତାଙ୍କ ଉଦ୍ଭାବନ ପାଇଁ ଅନେକ ପୁରସ୍କାର ଜିତିଛନ୍ତି।	N
2639	GW4	T420	ଜନ ସି. ଟେଲର ଏପରି ଜଣେ ବ୍ୟକ୍ତି ଥିଲେ ଯିଏ ବିଦ୍ୟାଳୟ ବଦଳରେ ସେନାବାହିନୀକୁ ଯାଇଥିଲେ।	C
2640	GW0	T420	ଜନ ସି. ଟେଲର ନିଜ ଦେଶର କଲେଜରେ ପଢୁଥିଲେ।	E
2641	GW0	T420	ଆଜି ପର୍ଯ୍ୟନ୍ତ ଜନ୍ ସି. ଟେଲର୍ ନୂଆ ନୂଆ ଉଦ୍ଭାବନ କରୁଛନ୍ତି।	N
2642	GW0	T420	ଜନ ସି. ଟେଲର ଦାତବ୍ୟ ଭାବେ ଜଣାଶୁଣା ନୁହନ୍ତି।	C
2643	GW0	T1778	ଗ୍ରୀନ୍ ଡେ 'ସାତ ମାସ ମଧ୍ୟରେ ଇନସୋମ୍ନିଆକ୍ ତିଆରି କରିଥିଲା।	E
2644	GW0	T1778	ହାଇଡ୍ ଷ୍ଟ୍ରିଟ୍ ଷ୍ଟୁଡିଓ ହେଉଛି ସେହି ସ୍ଥାନ ଯେଉଁଠାରେ ଗ୍ରୀନ୍ ଡେ ନିଜର ସମସ୍ତ ଆଲବମର ରେକର୍ଡିଂ କରିଥିଲା।	N
2645	GW0	T1778	1980 ମସିହାରେ ରବ କାଭାଲୋ ସଙ୍ଗୀତ ନିର୍ମାଣ ବନ୍ଦ କରି ଦେଇଥିଲେ।	C
2646	GW33	T1778	୧୯୯୫ ମସିହା ଅକ୍ଟୋବର ୧୦ ତାରିଖରେ ଇନସୋମ୍ନିଆକ୍ ପପ୍ ପଙ୍କକୁ ରୋବ୍ କାଭାଲୋ ଏବଂ ଗ୍ରୀନ୍ ଡେ 'ଦ୍ୱାରା ପ୍ରସ୍ତୁତ କରାଯାଇଛି।	E
2647	GW33	T1778	1994 ଡିସେମ୍ବରରୁ 1995 ମସିହା ମେ ମାସ ପର୍ଯ୍ୟନ୍ତ ଇନସୋମ୍ନିଆକର ରେକର୍ଡିଂ କାଲିଫର୍ଣ୍ଣିଆର ସାନ ଫ୍ରାନ୍ସିସ୍କୋସ୍ଥିତ ହାଇଡ୍ ଷ୍ଟ୍ରିଟ୍ ଷ୍ଟୁଡିଓରେ କରାଯାଇଥିଲା।	N
2648	GW33	T1778	'ଇନସୋମ୍ନିଆକ୍' ରୋବ୍ କାଭାଲୋ ଏବଂ ଗ୍ରୀନ୍ ଡେ ଦ୍ୱାରା ଅଭିନୀତ ଏକ ଚଳଚ୍ଚିତ୍ର।	C
2649	GW21	T1778	ପପ ପଙ୍କ ଏକ ପ୍ରକାରର ପଙ୍କ ଯାହା ପପ ଏବଂ ପଙ୍କକୁ ମିଶାଇ ଅଧିକ ରେଡିଓ ଅନୁକୂଳ ଅଟେ।	E
2650	GW21	T1778	ଗ୍ରୀନ୍ ଡେ ଏହି ବ୍ୟାଣ୍ଡ ସହିତ ଅନେକ ଥର ଗସ୍ତ କରିଛି।	N
2651	GW21	T1778	ଇନସୋମ୍ନିଆକ୍ ବହୁତ ସଫଳ ହୋଇଥିଲା ଏବଂ ଅନେକ ଲକ୍ଷ ଲକ୍ଷ ରେକର୍ଡ ବିକ୍ରି ହୋଇଥିଲା।	C
2652	GW31	T425	ଚେସ୍ 960 ଏକ ଚେସ୍ ଆଧାରିତ ବୋର୍ଡ ଗେମ୍ ଯାହାର ରଣନୀତି ଏବଂ କୌଶଳ ଦକ୍ଷତା ଆବଶ୍ୟକ।	E
2653	GW31	T425	ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱୀଙ୍କ ଦକ୍ଷତା ଉପରେ ଆଧାରିତ ସାଧାରଣ ଖେଳ ଗୋଟିଏ ଘଣ୍ଟାରୁ ଅଧିକ ସମୟ ନେଇପାରେ।	N
2654	GW31	T425	ଚେସ୍ ୯୬୦ ଖେଳିବା ପାଇଁ କୌଣସି କୌଶଳର ଆବଶ୍ୟକତା ନାହିଁ, କାରଣ ଏହି ଖେଳ ସମ୍ପୂର୍ଣ୍ଣ ଭାବେ କାକତାଳୀୟ।	C
2655	GW27	T425	ଚେସ୍ ୯୬୦ ଏକ ବୋର୍ଡ ଖେଳ ଯାହା ୧୯୯୬ ମସିହାରେ ଆରମ୍ଭ ହୋଇଥିଲା।	E
2656	GW27	T425	ଦୁଇ ଖେଳାଳିଙ୍କୁ ପ୍ରାରମ୍ଭିକ ସ୍ଥାନ ନିର୍ଦ୍ଧାରଣ କରିବା ପାଇଁ ସମୟ ନିର୍ଦ୍ଧାରଣ କରିବା ପାଇଁ ବ୍ୟବହାର କରାଯାଇଥାଏ।	N
2657	GW27	T425	ପ୍ରାରମ୍ଭିକ ସ୍ଥିତି ନିର୍ଦ୍ଧାରଣ କରିବା ପାଇଁ ବ୍ୟବହୃତ ସମୟର ୧୦୦ ଗୁଣା ପର୍ଯ୍ୟନ୍ତ ସାଧାରଣ ଖେଳ ରହିପାରେ।	C
2658	GW4	T425	ଚେସ୍ ୯୬୦ ସମ୍ପୂର୍ଣ୍ଣ ହେବା ପାଇଁ ଦଶ ମିନିଟରୁ ଛଅ ଘଣ୍ଟା ସମୟ ଲାଗିପାରେ।	E
2659	GW4	T425	ଚେସ୍ ୯୬୦ ଖେଳର ନାମ ଫିସର ରାଣ୍ଡମ ଚେସ୍ ରଖାଯାଇଛି।	N
2660	GW4	T425	ଚେସ୍ ୯୬୦ ଖେଳିବାର ଅନେକ ସୁଯୋଗ ରହିଛି।	C
2661	GW35	T426	ଜେସିକା ସିମ୍ପସନ ଜଣେ ଆମେରିକୀୟ ଗାୟିକା ଓ ଅଭିନେତ୍ରୀ।	E
2662	GW35	T426	ଜେସିକା ସିମ୍ପସନଙ୍କ ସାନ ଭଉଣୀ ହେଉଛନ୍ତି ଆସ୍ଲୀ ସିମ୍ପସନ।	N
2663	GW35	T426	ଜେସିକା ସିମ୍ପସନ୍ ପଙ୍କ ରକ୍ରେ ବିଶେଷଜ୍ଞ।	C
2664	GW40	T426	ଜେସିକା ସିମ୍ପସନଙ୍କ ନାଁ ହେଉଛି ଆନ୍।	E
2665	GW40	T426	ଜେସିକା ସିମ୍ପସନଙ୍କ ୱେବସାଇଟକୁ ପ୍ରତିଦିନ ଅପଡେଟ୍ କରାଯାଉଛି।	N
2666	GW40	T426	ଜେସିକା ସିମ୍ପସନ୍ ଏବେ ନିକ୍ ଲାଚେଙ୍କୁ ବିବାହ କରିଛନ୍ତି।	C
2667	GW28	T426	ଜେସିକା ସିମ୍ପସନ୍ ଜଣେ ଆମେରିକୀୟ ଅଭିନେତ୍ରୀ।	E
2668	GW28	T426	ଜେସିକା ସିମ୍ପସନଙ୍କ ଅନେକ ବ୍ୟବସାୟ ରହିଛି।	N
2669	GW28	T426	ଜେସିକା ସିମ୍ପସନ୍ ପିଲାଦିନେ ବିବାହ କରିଥିଲେ।	C
2670	GW27	T427	ପିଟ୍ ମୋଣ୍ଡ୍ରିଆନ୍ 1929 ମସିହାରେ 'କମ୍ପୋଜିସନ ୱିଥ୍ ରେଡ୍ ବ୍ଲୁ ଆଣ୍ଡ ୟଲୋ' ପ୍ରସ୍ତୁତ କରିଥିଲେ।	E
2671	GW27	T427	'ଲାଲ ନୀଳ ଏବଂ ହଳଦିଆ ସହ କମ୍ପୋଜିସନ' ପିଟ୍ ମୋଣ୍ଡ୍ରିଆନଙ୍କ ଶେଷ ତୈଳ ଥିଲା।	N
2672	GW27	T427	'କମ୍ପୋଜିସନ୍ ୱିଥ୍ ରେଡ୍ ବ୍ଲୁ ଆଣ୍ଡ ୟେଲୋ'-ଏକ ବ୍ୟକ୍ତିଗତ ସଂଗ୍ରହରେ ପିଟ୍ ମୋଣ୍ଡ୍ରିଆନ୍ ଲେଖିଛନ୍ତି।	C
2673	GW30	T427	ପିଏଟ୍ ମୋଣ୍ଡ୍ରିଆନ୍ କ୍ୟାନଭାସ୍ ଉପରେ ତେଲ ଓ କାଗଜ ଲଗାଇ 'କମ୍ପୋଜିସନ୍ ୱିଥ୍ ରେଡ୍ ବ୍ଲୁ ଏଣ୍ଡ ୟଲୋ' ନାମକ ଏକ ଚିତ୍ର ପ୍ରସ୍ତୁତ କରିଥିଲେ।	E
2674	GW30	T427	ପିଟ୍ ମୋଣ୍ଡ୍ରିଆନ୍ ଜଣେ ଫରାସୀ ଚିତ୍ରଶିଳ୍ପୀ।	N
2675	GW30	T427	ପିଏଟ୍ ମୋଣ୍ଡ୍ରିଆନଙ୍କ କୌଣସି କଳାକୃତି ବର୍ତ୍ତମାନ ପର୍ଯ୍ୟନ୍ତ କୌଣସି ଜାତୀୟ ସଂଗ୍ରହାଳୟରେ ନାହିଁ।	C
2676	GW14	T427	ପିଏଟ୍ ମୋଣ୍ଡ୍ରିଆନ ମିକ୍ସଡ ମିଡିଆ ବ୍ୟବହାର କରି ଅତିକମରେ ଗୋଟିଏ କାମ ସୃଷ୍ଟି କରିଛନ୍ତି।	E
2677	GW14	T427	ବେଲଗ୍ରେଡର ଜାତୀୟ ସଂଗ୍ରହାଳୟରେ ମୋଣ୍ଡ୍ରିଆନଙ୍କ ଏକାଧିକ କୃତି ରହିଛି।	N
2678	GW14	T427	ଲାଲ ନୀଳ ଓ ହଳଦିଆ ରଙ୍ଗର ମିଶ୍ରଣ ଉନବିଂଶ ଶତାବ୍ଦୀରେ କରାଯାଇଥିଲା।	C
2679	GW14	T428	ଏହି ଆଲବମର ରେକର୍ଡିଂ ପାଇଁ ଅଧା ଦଶନ୍ଧି ସମୟ ଲାଗିଥିଲା।	E
2680	GW14	T428	ଡକ୍ଟର ଡ୍ରେ ଏବଂ ଡିଜେ ସିଲ୍କ ଅନେକ ରେକର୍ଡ଼ିଂ ପ୍ରଡକ୍ସନରେ ସହଯୋଗ କରିଛନ୍ତି।	N
2681	GW14	T428	ଆପଣ ଗୋଟିଏ ଘଣ୍ଟାରେ ସମ୍ପୂର୍ଣ୍ଣ ଆଲବମକୁ ଶୁଣିପାରିବେ।	C
2682	GW4	T428	କମ୍ପଟନ ଏକ ଆଲବମ୍ ଥିଲା ଯାହାକି ରେକର୍ଡ ହେବାରେ ପାଞ୍ଚ ବର୍ଷ ଲାଗିଥିଲା।	E
2683	GW4	T428	ଏହି ଆଲବମ୍ ଅନେକ ପୁରସ୍କାର ଜିତିଥିଲା।	N
2684	GW4	T428	ଡକ୍ଟର ଡ୍ରେ କମ୍ପଟନ ଆଲବମରେ ସମ୍ପୃକ୍ତ ନଥିଲେ।	C
2685	GW0	T428	କମ୍ପଟନ ଏହି ଆଲବମ୍ ରେକର୍ଡ଼ କରିବା ପାଇଁ ଚାରି ବର୍ଷରୁ ଅଧିକ ସମୟ ନେଇଥିଲେ।	E
2686	GW0	T428	DJ Premier Dr. Dre ସୃଷ୍ଟି କରିଥିବା ସେହି ଲେବଲରେ ସ୍ୱାକ୍ଷରିତ ହୋଇଛି।	N
2687	GW0	T428	କମ୍ପଟନ 2015ର ଶୀତଦିନେ ରିଲିଜ ହୋଇଥିଲା।	C
2688	GW14	T430	କନକୋର୍ଡିଆ ପେରୁରୁ ଆସିଛି ଏବଂ ବିଭିନ୍ନ ସ୍ୱାଦରେ ମିଳୁଛି।	E
2689	GW14	T430	କନକର୍ଡିଆ ଖୁବ୍ଶୀଘ୍ର ବଜାରକୁ ଆସିବାକୁ ଥିବା ନୂଆ ସ୍ୱାଦକୁ ପରୀକ୍ଷା କରୁଛି।	N
2690	GW14	T430	କନକର୍ଡିଆର ପାନୀୟ ପ୍ରକାରର ବଜାରରେ କୌଣସି ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱିତା ନାହିଁ।	C
2691	GW0	T430	କନକର୍ଡିଆର ଜନ୍ମ ଦକ୍ଷିଣ ଆମେରିକାରେ।	E
2692	GW0	T430	କନକର୍ଡିଆ ହେଉଛି ପେରୁର ସବୁଠାରୁ ଅଧିକ ରପ୍ତାନୀ ହେଉଥିବା ପାନୀୟ।	N
2693	GW0	T430	କନ୍କୋର୍ଡିଆ ପାଞ୍ଚଟି ଭିନ୍ନ ଭିନ୍ନ ସ୍ୱାଦରେ ମିଳୁଛି।	C
2694	GW34	T430	କନକର୍ଡିଆ ହେଉଛି ପେପ୍ସିକୋ କମ୍ପାନୀର ଏକ ପାନୀୟ ଯାହା ବିଭିନ୍ନ ସ୍ୱାଦରେ ମିଳୁଛି।	E
2695	GW34	T430	କନକର୍ଡିଆ ପେରୁ ଏବଂ ଅନ୍ୟ ସ୍ଥାନରେ ବିକ୍ରି ହୋଇଥାଏ।	N
2696	GW34	T430	କନକୋର୍ଡିଆ କମଳା ଓ ଆଙ୍ଗୁର ରଙ୍ଗରେ ମିଳେ।	C
2697	GW4	T431	ଚିଫ୍ କିଫ୍ 2011 ମସିହା ଠାରୁ ହିପ୍ ହପ୍ ପ୍ରଦର୍ଶନ କରୁଛନ୍ତି।	E
2698	GW4	T431	ସଙ୍ଗୀତଜ୍ଞ ଚିଫ୍ କିଫ୍ ଲସ ଏଞ୍ଜେଲସରେ ସେମାନଙ୍କ ଅଧିକାଂଶ କାର୍ଯ୍ୟକ୍ରମ ପରିବେଷଣ କରିଥାନ୍ତି।	N
2699	GW4	T431	ରାପର ଚିଫ୍ କିଫ୍ କେବେବି କାନ୍ୟେ ୱେଷ୍ଟଙ୍କ ସହ ରାପ୍ କରିନାହାନ୍ତି।	C
2700	GW11	T431	ଚିଫ୍ କିଫ୍ ଜଣେ ସଙ୍ଗୀତଜ୍ଞ।	E
2701	GW11	T431	ଚିଫ୍ କିଫ୍ ହେଉଛନ୍ତି ହିସ୍ପାନିକ୍।	N
2702	GW11	T431	ଚିଫ୍ କିଫ୍ ଯେଉଁ ଘରେ ବଡ଼ ହୋଇଛନ୍ତି ସେଠାରେ ରୁହନ୍ତି।	C
2703	GW0	T431	ଚିଫ୍ କିଫ୍ ଅନେକ ସ୍ୱତନ୍ତ୍ର ରେକର୍ଡ ଲେବେଲରେ ସ୍ୱାକ୍ଷରିତ ହୋଇଛନ୍ତି।	E
2704	GW0	T431	ଡ୍ରିଲ୍ ସଙ୍ଗୀତକୁ ଚିଫ୍ କିଫ୍ ନିର୍ମାଣ କରିଥିଲେ।	N
2705	GW0	T431	ଚିଫ୍ କିଫ୍ ପୂର୍ବ ଉପକୂଳରୁ ଆସିଛନ୍ତି।	C
2706	GW4	T432	କଂକ୍ରିଟ ଏବଂ ସୁନା ରେକର୍ଡ କରିବା ପାଇଁ ପାଖାପାଖି ଛଅ ମାସ ସମୟ ଲାଗିଥିଲା।	E
2707	GW4	T432	""""" ""କଙ୍କଟ ଏବଂ ସ୍ୱର୍ଣ୍ଣ"" ""ଆଲବମ୍ ଏହାର ଗୁଣବତ୍ତା ପାଇଁ ପୁରସ୍କାର ଜିତିଛି।"""	N
2708	GW4	T432	ଏହି ଆଲବମ୍ 'କନକ୍ରିଟ୍ ଆଣ୍ଡ ଗୋଲ୍ଡ' ଏକ ଘଣ୍ଟାରୁ ଅଧିକ ସମୟ ଧରି ଚାଲିଥିଲା।	C
2709	GW14	T432	କଂକ୍ରିଟ ଏବଂ ସ୍ୱର୍ଣ୍ଣ ରେକର୍ଡ଼ କରିବା ପାଇଁ ବର୍ଷର ଦୁଇ ତୃତୀୟାଂଶ ସମୟ ଲାଗୁଥିଲା।	E
2710	GW14	T432	ଗ୍ରେଗ୍ କୁର୍ଷ୍ଟିନ୍ ହଲିଉଡରେ ଏକାଧିକ ଆଲବମ୍ ପ୍ରସ୍ତୁତ କରିଛନ୍ତି।	N
2711	GW14	T432	ଡିଜନି ୱାର୍ଲଡରୁ କଂକ୍ରିଟ ଏବଂ ସୁନା ୧୦୦ ମାଇଲ ଦୂରରେ ରେକର୍ଡ କରାଯାଇଛି।	C
2712	GW36	T432	ଗ୍ରେଗ୍ କୁର୍ଷ୍ଟିନ୍ 2017ରେ ଆରସିଏରେ କାମ କରୁଥିଲେ।	E
2713	GW36	T432	କଂକ୍ରିଟ ଏବଂ ଗୋଲ୍ଡ 200,000 ଆଲବମ୍ ବିକ୍ରି କରିଥିଲେ।	N
2714	GW36	T432	ନିର୍ଦ୍ଧାରିତ ସମୟସୀମା ମଧ୍ୟରେ କଂକ୍ରିଟ ଏବଂ ସୁନାର ନିର୍ମାଣ କାର୍ଯ୍ୟ ଶେଷ ହୋଇଥିଲା।	C
2715	GW28	T434	କଣ୍ଟ୍ରିଉ ଏଓସିରେ ୱାଇନରୀ ଅପେକ୍ଷା ଅଧିକ ଦ୍ରାକ୍ଷାକ୍ଷେତ୍ର ରହିଛି।	E
2716	GW28	T434	ପୁରସ୍କାର ବିଜେତା ୱାଇନ କଣ୍ଡ୍ରିଉ ଏଓସିରେ ପ୍ରସ୍ତୁତ କରାଯାଇଥାଏ।	N
2717	GW28	T434	କଣ୍ଡ୍ରିଉ ଏଓସି ଅନେକ ପ୍ରକାରର ଆଙ୍ଗୁର ଉତ୍ପାଦନ କରୁଛି।	C
2718	GW27	T434	କଣ୍ଡ୍ରିଉ AOCର ୱାଇନ ଫ୍ରାନ୍ସର Rh-uxialne ଉପତ୍ୟକାର ଅଂଶବିଶେଷ।	E
2719	GW27	T434	ଫ୍ରାନ୍ସର ଦକ୍ଷିଣ ଭାଗରେ ଆରଏଚ୍ ଏଭିଏନ୍ ଉପତ୍ୟକା ଅବସ୍ଥିତ।	N
2720	GW27	T434	'କଣ୍ଡ୍ରିଉ ଏଓସି' ଅଞ୍ଚଳର ୱାଇନରେ ଦ୍ରାକ୍ଷାକ୍ଷେତ୍ରଠାରୁ ଅଧିକ ୱାଇନରୀ ରହିଛି।	C
2721	GW40	T434	1940 ମସିହାରେ କଣ୍ଡ୍ରିଉ ଏଓସି ପ୍ରତିଷ୍ଠା କରାଯାଇଥିଲା।	E
2722	GW40	T434	କଣ୍ଡ୍ରିଉ ଏଓସିର ୨୦୧୦ ରୁ ଅଧିକ ମନ୍ତବ୍ୟ ରହିଛି।	N
2723	GW40	T434	ଆଙ୍ଗୁର ବଗିଚା ଅପେକ୍ଷା କଣ୍ଡ୍ରିଉ AOCରେ ଅଧିକ ୱାଇନରୀ ରହିଛି।	C
2724	GW42	T436	'ଚିଲଡ୍ରେନ ଅଫ୍ ମେନ' କୁ ପାଞ୍ଚଜଣ ବ୍ୟକ୍ତି ନିର୍ମାଣ କରିଛନ୍ତି ଏବଂ ଏହାର ନିର୍ଦ୍ଦେଶନା ଦେଇଛନ୍ତି ଆଲଫୋନ୍ସୋ କ୍ୱାରୋନ୍।	E
2725	GW42	T436	ବକ୍ସ ଅଫିସରେ ଭଲ କଲେକ୍ସନ କରିଥିବା ଚଳଚ୍ଚିତ୍ରଙ୍କ ମଧ୍ୟରୁ ଚିଲ୍ଡ୍ରେନ ଅଫ୍ ମେନ ଅନ୍ୟତମ।	N
2726	GW42	T436	""""" ""ଚିଲ୍ଡ୍ରେନ ଅଫ୍ ମେନ"" ""ଏକକାଳୀନ ଯୁକ୍ତରାଷ୍ଟ୍ର ଆମେରିକା ଏବଂ ବ୍ରିଟେନରେ ମୁକ୍ତିଲାଭ କରିଥିଲା।"""	C
2727	GW0	T436	2006 ମସିହାରେ ନିର୍ମିତ 'ଚିଲ୍ଡ୍ରେନ ଅଫ୍ ମେନ' ମୂଳ ଚିତ୍ରନାଟ୍ୟ ନୁହେଁ।	E
2728	GW0	T436	ଚିଲ୍ଡ୍ରେନ ଅଫ୍ ମେନ୍ ହେଉଛି ଆଲଫୋନ୍ସୋ କ୍ୱାରଙ୍କ ସର୍ବନିମ୍ନ ସଫଳ ଚଳଚ୍ଚିତ୍ର।	N
2729	GW0	T436	ପୁରୁଷାଙ୍କ ପିଲାମାନେ ମୂଳ ବଜେଟକୁ ପୁନଃପ୍ରାପ୍ତ କରିଥିଲେ ଏବଂ ବକ୍ସ ଅଫିସରେ ଲାଭବାନ ହୋଇଥିଲେ।	C
2730	GW27	T436	'ଚିଲଡ୍ରେନ ଅଫ୍ ମେନ୍' ର ନିର୍ଦ୍ଦେଶକ ଏହାର ଚିତ୍ରନାଟ୍ୟ ସହ-ରଚନା କରିଛନ୍ତି।	E
2731	GW27	T436	ୟୁନିଭର୍ସାଲ ଷ୍ଟୁଡିଓଜ୍ ପ୍ରଥମେ ଭେନିସ୍ ଫିଲ୍ମ ଫେଷ୍ଟିଭାଲରେ 'ଚିଲ୍ଡ୍ରେନ ଅଫ୍ ମେନ' କୁ ବଣ୍ଟନ କରିଥିଲା।	N
2732	GW27	T436	'ଚିଲ୍ଡ୍ରେନ ଅଫ୍ ମେନ୍' ର ସ୍କ୍ରିପ୍ଟ ରାଇଟରଙ୍କ ତୁଳନାରେ ପ୍ରଯୋଜକ ଅଧିକ ଥିଲେ।	C
2733	GW42	T437	ଆମେରିକାରେ କୋନି କୁକୁର ଏକ ମୁଖ୍ୟ ଖାଦ୍ୟ।	E
2734	GW42	T437	ଆମେରିକାରେ କୋନି କୁକୁର ସବୁଠାରୁ ଲୋକପ୍ରିୟ ଖାଦ୍ୟ।	N
2735	GW42	T437	କୋନି କୁକୁର ଆମେରିକାରେ ଜନ୍ମ ହୋଇନାହିଁ।	C
2736	GW27	T437	କୋନି କୁକୁର ହେଉଛି ମୁଖ୍ୟ ଖାଦ୍ୟ ଯାହାକି ଗରମ ଗରମ ପରିବେଷଣ କରାଯାଇଥାଏ।	E
2737	GW27	T437	କୋନି ଡଗ୍ ଏକ ମୁଖ୍ୟ ପାଠ୍ୟକ୍ରମ ହେବା ପାଇଁ ଆମେରିକାରେ ସୃଷ୍ଟି କରାଯାଇଥିଲା।	N
2738	GW27	T437	କୋନି କୁକୁର ଏକ ମୁଖ୍ୟ ଖାଦ୍ୟ ଯାହାକି ଏକ ସସେଜରୁ ପ୍ରସ୍ତୁତ କରାଯାଇଥାଏ।	C
2739	GW4	T437	ଆମେରିକାରେ ଏକ କୋନି କୁକୁର ଜନ୍ମ ହୋଇଥିଲା।	E
2740	GW4	T437	କୁକୁରରେ ପ୍ରଚୁର ପରିମାଣରେ କ୍ୟାଲୋରୀ ଥାଏ।	N
2741	GW4	T437	କୋନି କୁକୁର ସାଧାରଣତଃ ନିରାମିଷ ମାଂସର ପ୍ରସ୍ତୁତ କରାଯାଇଥାଏ।	C
2742	GW28	T438	ଚିଲ୍ଡ୍ରେନ ଗେମ୍ସ ଅଷ୍ଟ୍ରିଆରେ ଅବସ୍ଥିତ ଏକ ଚିତ୍ର।	E
2743	GW28	T438	ପ୍ରଥମେ ପିଲାମାନଙ୍କ ଖେଳ ଓ ତା 'ପରେ ଚିତ୍ରକଳା କରାଯାଇଥିଲା।	N
2744	GW28	T438	ପିଲାମାନଙ୍କ ଖେଳ ହେଉଛି ପଞ୍ଚଦଶ ଶତାବ୍ଦୀର ଏକ ଶ୍ରେଷ୍ଠ କୃତି।	C
2745	GW27	T438	1560 ମସିହାରେ ପିଟର ବ୍ରୁଗେଲ ଦି ଏଲ୍ଡରଙ୍କ ଦ୍ୱାରା 'ଚିଲ୍ଡ୍ରେନ ଗେମ୍ସ' ଆୟୋଜିତ ହୋଇଥିଲା।	E
2746	GW27	T438	ପିଟର ବ୍ରୁଗେଲଙ୍କ ସବୁଠାରୁ ପ୍ରସିଦ୍ଧ ତୈଳ ଥିଲା 'ଶିଶୁ ଖେଳ'।	N
2747	GW27	T438	ପିଟର ବ୍ରୁଗେଲଙ୍କ 'ଚିଲ୍ଡ୍ରେନ ଗେମ୍ସ' ପ୍ରାଇଭେଟ୍ ହାତରେ ରହିଛି।	C
2748	GW4	T438	ପିଲାମାନଙ୍କ ଖେଳ ଚିତ୍ରଟି ଷୋଡ଼ଶ ଶତାବ୍ଦୀରେ ପ୍ରକାଶିତ ହୋଇଥିଲା।	E
2749	GW4	T438	ଶିଶୁ ଖେଳ ଚିତ୍ରକଳା ପାଇଁ ବ୍ରୁଗେଲଙ୍କୁ ଅନେକ ବର୍ଷ ଲାଗିଲା।	N
2750	GW4	T438	ଚିଲ୍ଡ୍ରେନ ଗେମ୍ସକୁ ରୁଷିଆର ଏକ ସଂଗ୍ରହାଳୟରେ ରଖାଯାଇଛି।	C
2751	GW4	T442	ଚିଲିଂ ଆଡଭେଞ୍ଚର୍ସ ଅଫ୍ ସେବ୍ରିନା ଏକ ଭୟାନକ କମିକ ପାଇଁ ଜଣାଶୁଣା।	E
2752	GW4	T442	""""" ""ଚିଲିଂ ଆଡଭେଞ୍ଚର୍ସ ଅଫ ସାବରିନା"" ""ର ଅଧିକ ବିଷୟ ରହିଛି।"""	N
2753	GW4	T442	90 ଦଶକରୁ 'ଦ ଚିଲିଂ ଆଡଭେଞ୍ଚର୍ସ ଅଫ୍ ସେବ୍ରିନା' ନିର୍ମାଣ କରାଯାଉଛି।	C
2754	GW14	T442	ସେବ୍ରିନାଙ୍କ ଚିଲିଂ ଆଡଭେଞ୍ଚର୍ସର ଏକ ଡଜନରୁ କମ୍ ସଂସ୍କରଣ ଥିଲା।	E
2755	GW14	T442	ଆର୍ଚି ହରର ଟିନେଜ୍ ୱିଚ୍ ସବ୍ରିନାଙ୍କ ବିଷୟରେ ଅନେକ ଭିନ୍ନ ସିରିଜ୍ ପ୍ରକାଶ କରିଛି।	N
2756	GW14	T442	ଚିଲିଂ ଆଡଭେଞ୍ଚର୍ସ ଅଫ୍ ସେବ୍ରିନା ଏକ ନିର୍ଦ୍ଧାରିତ କାର୍ଯ୍ୟସୂଚୀରେ ଜାରି ହେବ ବୋଲି ବିଶ୍ୱାସ ରହିଛି।	C
