	annotater_id	table_id	hypothesis	label
1649	GW6	T241	સર ચાર્લ્સ એલ્ગર્નોન પાર્સન્સ માત્ર છ એવોર્ડ જીતી શક્યા હતા.	N
1650	GW6	T241	સર ચાર્લ્સ એલ્ગર્નોન પાર્સનનો પુત્ર તેમની ઉંમર કરતાં વધુ સમય જીવતો હતો.	C
1651	GW1	T514	ચાવર્ચેસ 10 વર્ષથી નીચેના વર્ષોથી એક બેન્ડ છે.	E
1652	GW1	T514	કોપીરાઈટ ઉલ્લંઘનની સમસ્યાને કારણે Chvrches માંથી તેમનું નામ બદલી નાખવામાં આવ્યું.	N
1653	GW1	T514	Chvrches એ 5થી વધુ રેકોર્ડ લેબલ્સ પર સંગીત બનાવ્યું છે.	C
1654	GW4	T514	Chvrches યુનાઇટેડ કિંગડમમાં શરૂ થયેલું એક બૅન્ડ છે.	E
1655	GW4	T514	""""" ""Chvrches"" ""બેન્ડ ચાર જુદા જુદા લેબલ્સ પર છે."""	N
1656	GW4	T514	""""" ""ચવર્ચેસ"" ""બેન્ડ હેવી મેટલ સંગીત વગાડવા માટે જાણીતું છે."""	C
1657	GW0	T514	ચોવર્ચેસની સ્થાપના સ્કોટલેન્ડની રાજધાનીમાં કરવામાં આવી હતી.	E
1658	GW0	T514	2012માં સીવીસી સૌથી વધુ સક્રિય હતી.	N
1659	GW0	T514	Chvrches માત્ર બે રેકોર્ડ લેબલ્સ પર હસ્તાક્ષર કર્યા છે.	C
1660	GW4	T243	જોઆકુન ગુઝ્મ એનોરાસિનને ત્રણ વખત પકડવામાં આવ્યો હતો અને બે વખત પોલીસ કસ્ટડીમાંથી ભાગી છૂટ્યો હતો.	E
1661	GW4	T243	જોઆકુએન ગુઝ્મ એવેરાસીન (Joaqun 'n Guzm Esraviène) ની પાછળ 90ના દાયકાથી ડ્રગ એન્ફોર્સમેન્ટ એજન્સી (Drug Enforcement Agency) નો હાથ હતો.	N
1662	GW4	T243	જોઆકીન ગુઝ્મ માત્ર યુ. એસ. સરકાર દ્વારા ઇચ્છવામાં આવી હતી.	C
1663	GW0	T243	એલ ચાપો બે અલગ અલગ દાયકાઓમાં બે વાર જેલમાં નાસી છૂટ્યો.	E
1664	GW0	T243	એમ્મા કોરોનેલ આઇસ્પુરોને લગ્ન પહેલા એલ ચાપોની ગુનાહિત પૃષ્ઠભૂમિ વિશે કોઈ જાણકારી નહોતી.	N
1665	GW0	T243	મેક્સિકોએ અલ ચાપોને કબજે કરવા બદલ અમેરિકા કરતાં વધુ ઇનામની રજૂઆત કરી હતી.	C
1666	GW27	T243	"""Joaqun Archivaldo Guzm"" ""El Chapo"" ""તરીકે ઓળખાય છે."""	E
1667	GW27	T243	Joaqun Archivaldo Guzm લોરા બે વાર વિધવા થયા છે.	N
1668	GW27	T243	જ્યારે પણ તેને પકડી લેવામાં આવ્યો ત્યારે જોઆકુ 'એન આર્ચીવાલ્ડો ગુઝ્મ એન્ડ્રોન લોરા બચી ગયો હતો.	C
1669	GW11	T244	ચાર્લ્સ પહેલો રાજા હતો.	E
1670	GW11	T244	ચાર્લ્સ હું ફક્ત મહેલોમાં સૂતો હતો.	N
1671	GW11	T244	ચાર્લ્સ પહેલાએ ડેન્માર્કની ઍની સાથે લગ્ન કર્યા.	C
1672	GW21	T244	કિંગ ચાર્લ્સને અંગ્રેજ ગૃહયુદ્ધ દરમિયાન ફાંસી આપવામાં આવી હતી.	E
1673	GW21	T244	રાજા ચાર્લ્સ ઈંગ્લેન્ડના પ્રથમ રાજા હતા જેમને લોકોએ મારી નાખ્યા હતા.	N
1674	GW21	T244	રાજા ચાર્લ્સ પહેલો પોતાના મરણના ઘણા વર્ષો પછી ચર્ચમાં સંત બન્યો.	C
1675	GW4	T244	ચાર્લ્સ પહેલાના મરણના દસ દિવસ પછી તેમને દફનાવવામાં આવ્યા હતા.	E
1676	GW4	T244	ચાર્લ્સ પહેલાએ પોતાનું આખું જીવન યુનાઈટેડ કિંગ્ડમમાં વિતાવ્યું.	N
1677	GW4	T244	ચાર્લ્સ પહેલો કેથોલિક રાજા હતો.	C
1678	GW28	T245	ક્રિસ હાર્ડવિક એક અમેરિકન એન્ટરટેઈનર છે.	E
1679	GW28	T245	ક્રિસ હાર્ડવિક ઘણી ટીવી સીરિયલોમાં કામ કરી ચુક્યા છે.	N
1680	GW28	T245	ક્રિસ હાર્ડવિક કિશોરાવસ્થાથી જ સક્રિય છે.	C
1681	GW27	T245	ક્રિસ્ટોફર રાયન હાર્ડવિકનો જન્મ કેન્ટકીમાં થયો હતો.	E
1682	GW27	T245	ક્રિસ્ટોફર રાયન હાર્ડવિક કેલિફોર્નિયા યુનિવર્સિટીમાં અભ્યાસ કરે છે.	N
1683	GW27	T245	ક્રિસ્ટોફર રેયાન હાર્ડવિકના લગ્ન કોમેડીમાં આવતા પહેલા થયા હતા.	C
1684	GW4	T245	ક્રિસ હાર્ડવિકએ 20 વર્ષની ઉંમરે કોમેડી કરવાનું શરૂ કર્યું હતું.	E
1685	GW4	T245	ક્રિસ હાર્ડવિકને પોડકાસ્ટ માટે એવોર્ડ મળ્યો હતો.	N
1686	GW4	T245	ક્રિસ હાર્ડવિક હંમેશા લોસ એન્જલસમાં રહે છે.	C
1687	GW14	T246	જીન જોસેફ એટિયેન લેનોઇર બે પશ્ચિમ યુરોપિયન દેશોની નાગરિકતા ધરાવે છે.	E
1688	GW14	T246	જીન જોસેફ બેલ્જિયમથી વધુ લાંબા સમય સુધી ફ્રાન્સમાં રહેતા હતા.	N
1689	GW14	T246	જીન જોસેફ એટિન લેનોઇર જીવંત હતા જ્યારે એપલ કમ્પ્યુટરની શોધ કરવામાં આવી હતી.	C
1690	GW4	T246	જીન જોસેફનો જન્મ ૧૮૨૨ના શિયાળામાં થયો હતો.	E
1691	GW4	T246	જીન જોસેફ એટિયેન લેનોઈરે તેમના આંતરિક દહન એન્જિન માટે એવોર્ડ જીત્યા હતા.	N
1692	GW4	T246	જીન જોસેફનો જન્મ જર્મનીમાં થયો હતો.	C
1693	GW27	T246	જીન જોસેફનો જન્મ મસ્સી-લા-વિલેમાં થયો હતો અને તેમનું મૃત્યુ લા વોરેન-સેન્ટ-હિલેરમાં થયું હતું.	E
1694	GW27	T246	જીન જોસેફ એટિયેન લેનોઈરે બેલ્જિયમમાં લેનોઈર ચક્રની શોધ કરી હતી.	N
1695	GW27	T246	લેનોઈર સાયકલ માટે જાણીતા એન્જિનિયર જર્મન નાગરિક હતા.	C
1696	GW27	T1936	ઈરિન-બ્રૂ એ એ. જી. બાર પીએલસી દ્વારા બનાવવામાં આવતું કાર્બોનેટેડ સોફ્ટ ડ્રિંક છે.	E
1697	GW27	T1936	Irn-Bru ના ત્રણ પ્રકાર 1901માં બનાવવામાં આવ્યા હતા.	N
1698	GW27	T1936	Irn-Bruના તમામ પ્રકારો બંધ કરવામાં આવ્યા હતા.	C
1699	GW28	T1936	ઈરેન-બ્રૂ એ યુનાઇટેડ કિંગડમનું રંગબેરંગી પીણું છે.	E
1700	GW28	T1936	ઈરિન-બ્રૂ દાંતના ક્ષય અને અલ્સર માટે જવાબદાર છે.	N
1701	GW28	T1936	ઈરેન-બ્રૂ એ એક કુદરતી પીણું છે.	C
1702	GW4	T1936	ઈરેન-બ્રૂ એ પીણું છે જે 20મી સદીની શરૂઆતમાં બહાર આવ્યું હતું.	E
1703	GW4	T1936	ઈરેન-બ્રૂ પીણું હંમેશા નારંગી રંગનું રહ્યું છે.	N
1704	GW4	T1936	Irn-Bru ના મેકર્સ હજુ પણ Irn-Bru XS નું નિર્માણ કરી રહ્યા છે.	C
1705	GW29	T248	કોરી ફેલ્ડમેનને એક બાળક અને બે પૂર્વ પત્નીઓ છે.	E
1706	GW29	T248	તેમને પહેલા લગ્નથી એક દીકરો પણ છે.	N
1707	GW29	T248	કોરી સ્કોટ ફેલ્ડમેન મેક્સિકોની ડાન્સર છે.	C
1708	GW25	T248	કોરી ફેલ્ડમેનના લગ્ન તેમની પત્ની સુઝી સ્પ્રેગ સાથે થયા હતા.	E
1709	GW25	T248	કોરી ફેલ્ડમેનને બીજી પત્ની સુઝી સ્પ્રેગથી એક બાળક છે.	N
1710	GW25	T248	કોરી ફેલ્ડમેન ત્રણ વખત લગ્ન કરી ચૂક્યા છે અને તેમના છૂટાછેડા થઈ ચૂક્યા છે.	C
1711	GW28	T248	કોરી ફેલ્ડમેન એક અમેરિકન એન્ટરટેઇનર છે	E
1712	GW28	T248	કોરી ફેલ્ડમેન ઘણી હોલિવૂડ ફિલ્મોમાં જોવા મળી હતી.	N
1713	GW28	T248	કોરી ફેલ્ડમેન ૪૨ વર્ષના હતા ત્યારે તેમની છેલ્લી પત્ની સાથે લગ્ન કર્યા હતા.	C
1714	GW27	T249	ઇરેઝર એ લંડનનું સિન્થપોપ બેન્ડ છે.	E
1715	GW27	T249	ઇરેસરે લંડનમાં ગાવાનું શરૂ કર્યું.	N
1716	GW27	T249	તેઓ શૈલીઓ કરતાં વધુ લેબલ્સ પર ઇરેઝર છે.	C
1717	GW0	T249	ઈરેઝર ઈંગ્લેન્ડના સૌથી વધુ વસતી ધરાવતા શહેરમાંથી આવે છે.	E
1718	GW0	T249	વર્ષ ૨૦૦૦માં ઇરેઝરે આંતરરાષ્ટ્રીય ખ્યાતિ મેળવી હતી.	N
1719	GW0	T249	એલેક્ટ્રા રેકોર્ડ્સે સંપૂર્ણપણે ઇરેઝરનાં તમામ આલ્બમો રજૂ કર્યાં હતાં.	C
1720	GW11	T249	ઇરેઝર એ એક બેન્ડ છે.	E
1721	GW11	T249	યુનાઈટેડ સ્ટેટ્સમાં ઇરેઝર મોટું હતું.	N
1722	GW11	T249	ઇરેઝર 10થી વધુ રેકોર્ડ લેબલ્સ પર હતું.	C
1723	GW0	T250	કોરી હેમનો જન્મ ક્રિસમસના બે દિવસ પહેલા થયો હતો.	E
1724	GW0	T250	કોરી હેમનું કેલિફોર્નિયામાં તેમના ઘરે નિધન થયું હતું.	N
1725	GW0	T250	કોરી હેમે ત્રીસના દાયકામાં અભિનય કરવાનું શરૂ કર્યું હતું.	C
1726	GW21	T250	કોરી હેમ 1980ના દાયકામાં ખૂબ મોટી હતી અને ઘણી ફિલ્મોમાં અન્ય કિશોરો સાથે અભિનય કર્યો હતો.	E
1727	GW21	T250	કોરી હેમે 38 વર્ષની ઉંમરે ડ્રગ્સનો વધુ પડતો ડોઝ લીધો હતો.	N
1728	GW21	T250	કોરી હેઇમ અને કોરી ફીલ્ડ્સ જ્યારે એક સાથે ફિલ્મોમાં કામ કરતા હતા ત્યારે તેમની વચ્ચે રોમાંસ હતો.	C
1729	GW27	T250	કોરી ઇયાન હૈમનો જન્મ કેનેડામાં થયો હતો અને તેમનું નિધન અમેરિકામાં થયું હતું.	E
1730	GW27	T250	કોરી ઇયાન હૈમની છેલ્લી વસતીમાં પારદેસ શાલોમ કબ્રસ્તાનને તેમની પસંદગીની કબ્રસ્તાન તરીકે દર્શાવવામાં આવ્યું હતું.	N
1731	GW27	T250	કોરી ઇયાન હૈમે છ વર્ષની ઉંમરે સક્રિય થવાનું શરૂ કર્યું હતું.	C
1732	GW14	T251	કીન બે કરતા વધુ અન્ય કાર્યો સાથે સંકળાયેલ છે.	E
1733	GW14	T251	તમે કીન કોન્સર્ટની ટિકિટ તેમની વેબસાઇટ પરથી ખરીદી શકો છો.	N
1734	GW14	T251	કીન 19મી સદીમાં સક્રિય હતો.	C
1735	GW27	T251	કીન ઇંગ્લેન્ડની છે અને વૈકલ્પિક પોપ વગાડે છે.	E
1736	GW27	T251	કીને સૌ પ્રથમ આઇલેન્ડ લેબલ માટે વૈકલ્પિક પોપ કલાકાર તરીકે હસ્તાક્ષર કર્યા હતા.	N
1737	GW27	T251	કીને 1995 થી વૈકલ્પિક પોપ વગાડ્યું છે.	C
1738	GW4	T251	કીન બેન્ડ ઘણા રોક મ્યુઝિક વગાડવા માટે જાણીતું છે.	E
1739	GW4	T251	કીન બેન્ડ તેમના અંતરાલ પછી પાછા આવશે.	N
1740	GW4	T251	કીન બેન્ડ હજુ પણ રેકોર્ડ બનાવી રહ્યું છે.	C
1741	GW14	T254	2012 સમર ઓલિમ્પિકમાં સાઇકલિંગ એકથી વધુ સ્થળોએ જોઇ શકાય છે.	E
1742	GW14	T254	2012 સમર ઓલિમ્પિક ગેમ્સમાં રોડ સાયકલિંગે બીએમએક્સ (BMX) બાઇકિંગ કરતા વધુ દર્શકોને આકર્ષિત કર્યા હતા.	N
1743	GW14	T254	2012 ઓલિમ્પિકમાં સાઇકલિંગ ઇવેન્ટમાંથી એક બીચ પર જોઈ શકાય છે.	C
1744	GW27	T254	2012માં XXX ઓલિમ્પિયાડના રમતોત્સવમાં સાઇકલિંગનું આયોજન ત્રણ સ્થળોએ કરવામાં આવ્યું હતું.	E
1745	GW27	T254	લંડન વેલોપાર્ક સૌથી વધુ ઉપયોગમાં લેવાતી તારીખો ધરાવતું સ્થળ હતું.	N
1746	GW27	T254	લંડન વેલોપાર્ક એ સ્થળ હતું જ્યાં માત્ર 48 સ્પર્ધકોએ સાઇકલ ચલાવી હતી.	C
1747	GW11	T254	બ્રિટનમાં યોજાયેલી XXX ઓલિમ્પિયાડમાં સાયકલિંગનું આયોજન કરવામાં આવ્યું હતું.	E
1748	GW11	T254	XXX ઓલિમ્પિયાડની ગેમ્સમાં સાયકલિંગમાં એક વ્યક્તિએ તમામ સ્પર્ધાઓ જીતી હતી.	N
1749	GW11	T254	XXX ઓલિમ્પિયાડના ગેમ્સમાં સાઇકલ ચલાવવાથી કોઈ પણ માઉન્ટેન બાઇકિંગ ઇવેન્ટ પૂર્ણ કરી શક્યું નથી.	C
1750	GW4	T256	કોરી ટેલર 90ના દાયકાની શરૂઆતથી સંગીતનું વ્યાવસાયિક પ્રદર્શન કરી રહ્યા છે.	E
1751	GW4	T256	કોરી ટેલરે બાળપણમાં ગિટાર વગાડવાનું શરૂ કર્યું હતું.	N
1752	GW4	T256	કોરી ટેલરે છેલ્લા 27 વર્ષમાં પાંચ લેબલ સાથે હસ્તાક્ષર કર્યા છે.	C
1753	GW11	T256	કોરી ટેલર એક રૉક સ્ટાર છે.	E
1754	GW11	T256	કોરી ટેલર એક મહાન ગાયક છે.	N
1755	GW11	T256	કોરી ટેલર હવે રમી રહ્યો નથી.	C
1756	GW30	T256	કોરી ટેલર 1973માં આયોવામાં જન્મેલા અમેરિકન ગાયક છે.	E
1757	GW30	T256	કોરી ટેલર રોક એન્ડ રોલ હોલ ઓફ ફેમના સભ્ય છે.	N
1758	GW30	T256	કોરી ટેલર તેમના ક્લાસિક પોપ ગીતો માટે જાણીતા છે.	C
1759	GW0	T257	જ્હોન મેયર વીસેક વર્ષથી પર્ફોર્મ કરી રહ્યો છે.	E
1760	GW0	T257	"""જ્હોન મેયરે"" ""ડેડ એન્ડ કંપની"" ""માટે સંગીત આપ્યું હતું."""	N
1761	GW0	T257	જ્હોન મેયર તે જ રાજ્યમાં રહે છે જ્યાં તેનો જન્મ થયો હતો.	C
1762	GW4	T257	જ્હોન મેયર 21 વર્ષની ઉંમરે પ્રખ્યાત સંગીતકાર બની ગયા હતા.	E
1763	GW4	T257	જ્હોન મેયર ગિટાર વગાડતા પહેલાં હાર્મોનિકા વગાડવાનું શીખ્યા હતા.	N
1764	GW4	T257	જ્હોન મેયર ક્યારેય કૃતજ્ઞ મૃતકોના કોઈ પણ સભ્ય સાથે રમ્યો નથી.	C
1765	GW31	T257	જ્હોન મેયર મોન્ટાનાના પેરાડાઇઝ વેલીમાં રહે છે અને જ્હોન મેયર ટ્રિઓ બેન્ડમાં વગાડે છે.	E
1766	GW31	T257	જ્હોન મેયર ટ્રિયો બેન્ડમાં ગિટાર વગાડવામાં આવી હતી.	N
1767	GW31	T257	જ્હોન મેયર ડેટ્રોઇટ રેપ સિંગર છે.	C
1768	GW27	T258	કોરાઝ-એન ડી લે-એન તરીકે ઓળખાતા આ કલાકારની ઊંચાઈ ૬ ફૂટ ૦ ઇંચ છે.	E
1769	GW27	T258	ક્રિસ જેરિકો, એ. કે.	N
1770	GW27	T258	એડ લેંગ્લીને કોરાઝ-એન ડી લે-એન તરીકે પણ ઓળખવામાં આવે છે.	C
1771	GW4	T258	ક્રિસ જેરિકો કેનેડાથી આવ્યા હતા.	E
1772	GW4	T258	ક્રિસ જેરિકોને ક્રિસ જેરિકો પહેલાં લાયોનહાર્ટ નામ આપવામાં આવ્યું હતું.	N
1773	GW4	T258	ક્રિસ જેરિકોનું વજન 200 પાઉન્ડથી ઓછું હતું.	C
1774	GW32	T258	ક્રિસ જેરિકોને એડ લેંગ્લી દ્વારા તાલીમ આપવામાં આવી હતી.	E
1775	GW32	T258	ક્રિસ જેરિકોએ વધુ પાંચ રીંગ નામો રાખ્યા હતા.	N
1776	GW32	T258	ક્રિસ જેરિકો ફક્ત પાંચ ફૂટ ઊંચો હતો.	C
1777	GW27	T497	ચક બેરીનો જન્મ અને મૃત્યુ એક જ રાજ્યમાં થયા હતા.	E
1778	GW27	T497	ચક બેરી તેમના રોક એન્ડ રોલ ગિટાર વગાડવા માટે એટલા જ જાણીતા હતા જેટલા તેમના ગાયકો માટે.	N
1779	GW27	T497	ચક બેરી જ્યારે મૃત્યુ પામ્યા ત્યારે તે 'સક્રિય' ન હતા.	C
1780	GW28	T497	ચક બેરી અમેરિકન સિંગર છે.	E
1781	GW28	T497	ચક બેરીએ તેમના મૃત્યુ સુધી ગિટાર વગાડ્યું હતું.	N
1782	GW28	T497	ચક બેરીએ આઠ દાયકા સુધી પ્રદર્શન કર્યું હતું.	C
1783	GW4	T497	ચક બેરી 1950ના દાયકામાં ગિટારવાદક અને ગાયક હતા.	E
1784	GW4	T497	ચક બેરીએ પોતાના જીવનમાં ક્યારેય મિઝોરી છોડ્યું નથી.	N
1785	GW4	T497	ચક બેરી 100 વર્ષના હતા ત્યારે મૃત્યુ પામ્યા હતા.	C
1786	GW27	T264	""""" ""ટેક્સ"" ""તરીકે ઓળખાતો માણસ ઓડેસા, ટેક્સાસમાં જન્મ્યો હતો."""	E
1787	GW27	T264	અમેરિકન ગન બનાવતી વખતે ક્રિસ્ટોફર કાઇલનું મોત થયું હતું.	N
1788	GW27	T264	ક્રિસ્ટોફર કાઇલના લગ્ન યુનાઇટેડ સ્ટેટ્સ નેવીમાં ગયા તે પહેલાં થયા હતા.	C
1789	GW14	T264	તાયા કાઇલના પતિ એકથી વધુ ઉપનામ ધરાવે છે.	E
1790	GW14	T264	ક્રિસ કાઇલને યોગ્ય લશ્કરી દફનાવવામાં આવ્યો હતો.	N
1791	GW14	T264	ક્રિસ કાઇલને સિલ્વર મેડલ મળ્યો હતો.	C
1792	GW0	T264	ક્રિસ કાઈલે દસ વર્ષ સુધી લગ્ન કર્યા પછી તે મરણ પામ્યા.	E
1793	GW0	T264	તાયા કાઇલને અમેરિકન સ્નાઈપરમાં તેના પતિના ચિત્રણ માટે આર્થિક વળતર મળ્યું હતું.	N
1794	GW0	T264	ક્રિસ કાઇલ આર્મી રેન્જર્સના સભ્ય હતા.	C
1795	GW34	T265	કેટ બુશ ઇંગ્લેન્ડની એક રોક સિંગર છે.	E
1796	GW34	T265	કેટ બુશે ઇએમઆઇ (EMI) પર ડેવિડ ગિલ્મોરની સાથે રેકોર્ડ કર્યું હતું.	N
1797	GW34	T265	કેટ બુશ પણ હાર્પ્સિકોર્ડ પર શાસ્ત્રીય સંગીત વગાડે છે.	C
1798	GW14	T265	કેટ બુશની ઓનલાઇન હાજરી છે.	E
1799	GW14	T265	કેટ બુશનું સંગીત કોલંબિયા પહેલાં ઇએમઆઇ (EMI) લેબલ હેઠળ રજૂ કરવામાં આવ્યું હતું.	N
1800	GW14	T265	કેથરીન બુશનો જન્મ દક્ષિણ ગોળાર્ધમાં થયો હતો.	C
1801	GW2	T265	કેટ બુશ એક ગીતકાર છે જે પિયાનો વગાડે છે.	E
1802	GW2	T265	કેટ બુશ 5 વર્ષની ઉંમરથી પિયાનો વગાડતી આવી છે.	N
1803	GW2	T265	કેટ બુશે 1973માં ઇએમઆઇ (EMI) પર રેકોર્ડ કર્યું હતું.	C
1804	GW4	T266	આઇઝ વાઇડ શટ એ એવી ફિલ્મ હતી જે બોક્સ ઓફિસ પર કમાણી કરવામાં સક્ષમ હતી.	E
1805	GW4	T266	સ્ટેનલી કુબ્રીકે આંખો બંધ કરવા માટે ઘણા વર્ષો કામ કર્યું હતું.	N
1806	GW4	T266	ટોમ ક્રૂઝે નાઇજેલ ગોલ્ટ સાથે આઇઝ વાઇડ શટમાં ફેરફાર કરવામાં મદદ કરી હતી.	C
1807	GW0	T266	આઇઝ વાઇડ શટ યુનાઇટેડ કિંગડમ પહેલાં યુનાઇટેડ સ્ટેટ્સમાં રિલીઝ કરવામાં આવી હતી.	E
1808	GW0	T266	આઇઝ વાઇડ શટ એ ટોમ ક્રૂઝ અભિનીત સ્ટેનલી કુબ્રિકની પ્રથમ ફિલ્મ હતી.	N
1809	GW0	T266	""""" ""આઇઝ વાઈડ"" ""એ બોક્સ ઓફિસ પર મૂળ બજેટ કરતાં 100 મિલિયન ડોલરથી વધુ કમાણી કરી હતી."""	C
1810	GW30	T266	"""સ્ટેનલી કુબ્રિક દ્વારા દિગ્દર્શિત અને નિર્મિત ફિલ્મ"" ""આઇસ વાઇડ શટ"" ""ટ્રોમનોવેલ નવલકથા પર આધારિત છે."""	E
1811	GW30	T266	આઇઝ વાઇડ શટને 2000માં બે ઓસ્કર જીત્યા હતા.	N
1812	GW30	T266	""""" ""આઇઝ વાઇડ શટ"" ""કેન્ટોનીઝ ભાષામાં નોંધાયેલી ફિલ્મ છે, જેમાં જેટ લી મુખ્ય ભૂમિકામાં છે."""	C
1813	GW21	T267	XXI ઓલિમ્પિકમાં પુરુષોની સાઇકલ રેસમાં મોટી સંખ્યામાં સ્પર્ધકો હતા અને તેઓ તમામ અલગ અલગ સ્થળોથી આવ્યા હતા.	E
1814	GW21	T267	ઓલિમ્પિકના ઈતિહાસમાં જીતનો સમય સૌથી ઝડપી હતો.	N
1815	GW21	T267	છેલ્લા કલાકો સુધી ભારે તોફાનને કારણે રેસ રદ કરવી પડી હતી.	C
1816	GW33	T267	6 ઓગસ્ટ, 2016ના રોજ ફોર્ટ કોપાકાબાનામાં યોજાયેલી XXI ઓલિમ્પિયાડની ગેમ્સમાં પુરુષોની સાઇકલિંગ રોડ રેસ	E
1817	GW33	T267	21મી ઓલિમ્પિયાડ ગેમ્સમાં પુરુષોની સાઇકલિંગ રોડ રેસ 242 કિલોમીટર છે.	N
1818	GW33	T267	XXI ઓલિમ્પિયાડ ગેમ્સમાં 144 દેશોના 63 સ્પર્ધકો	C
1819	GW4	T267	XXI ઓલિમ્પિયાડની ગેમ્સમાં પુરુષોની સાઇકલિંગ રોડ રેસ 100 માઇલથી વધુ લાંબી હતી.	E
1820	GW4	T267	યુનાઇટેડ સ્ટેટ્સે XXI ઓલિમ્પિયાડમાં પુરુષોની સાઇકલિંગ રોડ રેસમાં ભાગ લીધો હતો.	N
1821	GW4	T267	XXI ઓલિમ્પિયાડની ગેમ્સમાં પુરુષોની સાઇકલિંગ રોડ રેસમાં વિજેતા માટે 8 કલાક કરતા વધુ સમય લાગ્યો હતો.	C
1822	GW30	T486	ચક નોરિસ એક અમેરિકન અભિનેતા છે, જે ઓક્લાહોમામાં જન્મેલો છે અને રિપબ્લિકન પાર્ટી સાથે સંકળાયેલો છે.	E
1823	GW30	T486	ચક નોરિસને તેની એક્શન ફિલ્મો માટે અનેક એવોર્ડ મળ્યા છે.	N
1824	GW30	T486	ચક નોરિસે લગ્ન કર્યા નથી અને તેમને બાળકો પણ નથી.	C
1825	GW0	T486	ચક નોરિસ પડોશી રાજ્યમાં રહે છે જ્યાંથી તેમનો જન્મ થયો હતો.	E
1826	GW0	T486	ચક નોરિસે તેમની યુવાવસ્થા દરમિયાન સેનામાં સેવા આપી હતી.	N
1827	GW0	T486	ચક નોરિસને ગેના ઓ 'કેલી સાથે પાંચ દીકરીઓ છે.	C
1828	GW4	T486	ચક નોરિસે બે મહિલાઓ સાથે લગ્ન કર્યા છે.	E
1829	GW4	T486	ચક નોરિસને તેમની પ્રથમ પત્ની દ્વારા પાંચ બાળકો હતા.	N
1830	GW4	T486	ચક નોરિસ 1970ના દાયકામાં સેનામાં હતા.	C
1831	GW0	T269	ક્રિસ માર્ટિને તેની વીસ વર્ષની ઉંમરે ગ્વેન્થ પાલ્ટ્રો સાથે લગ્ન કર્યા હતા.	E
1832	GW0	T269	ક્રિસ માર્ટિન કોલ્ડપ્લેના બધા ગીતો પર પિયાનો વગાડે છે.	N
1833	GW0	T269	ગ્વેન્થ પાલ્ટ્રો અને ક્રિસ માર્ટિન તેમની સંગીત કારકિર્દીની શરૂઆતથી સાથે હતા.	C
1834	GW4	T269	ક્રિસ માર્ટિને 19 વર્ષની ઉંમરે વ્યાવસાયિક રીતે પ્રદર્શન કરવાનું શરૂ કર્યું હતું.	E
1835	GW4	T269	સંગીતકાર ક્રિસ માર્ટિન યુનાઇટેડ કિંગડમમાં રહે છે.	N
1836	GW4	T269	સંગીતકાર ક્રિસ માર્ટિને 15 વર્ષ સુધી લગ્ન કર્યા હતા.	C
1837	GW14	T269	ક્રિસ માર્ટિનની પત્ની પણ જાણીતી સેલિબ્રિટી છે.	E
1838	GW14	T269	કોલ્ડપ્લે ડોટ કોમ પાસે એક પેજ છે જે તમને તેમના નવા સંગીતની ક્લિપ્સ સાંભળવા દે છે.	N
1839	GW14	T269	ક્રિસ માર્ટિન કંટ્રી મ્યુઝિક આલ્બમમાં કીબોર્ડ વગાડતા હતા.	C
1840	GW14	T270	બેન્જામિન વોકરની પત્નીની સરનેમ એકથી વધુ હતી.	E
1841	GW14	T270	બેન્જામિન વોકર એક ફિલ્મના સેટ પર કાયા સ્કોડેલારિયોને મળ્યા હતા.	N
1842	GW14	T270	કાયા સ્કોડેલારીયો જ્યાં જન્મી હતી એના કરતાં અલગ દેશમાં રહે છે.	C
1843	GW4	T270	કાયા સ્કોડેલારિયોએ અભિનય શરૂ કર્યો ત્યારે તેઓ 15 વર્ષના હતા.	E
1844	GW4	T270	અભિનેત્રી કાયા સ્કોડેલેરિયો લગ્ન પહેલાં બેન્જામિન વોકર સાથે વર્ષો સુધી ડેટિંગ કરી હતી.	N
1845	GW4	T270	અભિનેત્રી કાયા સ્કોડેલારિયો હંમેશા લંડનમાં રહે છે.	C
1846	GW2	T270	કાયા સ્કોડેલારિયો ઇંગ્લેન્ડની એક અભિનેત્રી છે.	E
1847	GW2	T270	કાયા સ્કોડેલારિયો એક પુત્ર સાથે એક અભિનેત્રી છે.	N
1848	GW2	T270	કાયા સ્કોડેલારિયો એશિયામાં રહે છે.	C
1849	GW0	T271	કેટલાક રાષ્ટ્રો પુરૂષોના રોડ ટાઇમ ટ્રાયલમાં સ્પર્ધા કરવા માટે કેટલાક રમતવીરોને મોકલે છે.	E
1850	GW0	T271	પોન્ટલ રિયો ડી જેનેરિયોમાં રોડ ટાઇમ ટ્રાયલ માટે સૌથી મોટું સ્થળ છે.	N
1851	GW0	T271	2016માં મેન્સ રોડ ટાઇમ ટ્રાયલના વિજેતાએ 70 મિનિટમાં રેસ પૂરી કરી હતી.	C
1852	GW4	T271	XXI ઓલિમ્પિયાડના ગેમ્સમાં પુરુષોની રોડ ટાઇમ ટ્રાયલ 30 માઇલ લાંબી હતી.	E
1853	GW4	T271	XXI ઓલિમ્પિયાડના ગેમ્સમાં પુરુષોની રોડ ટાઇમ ટ્રાયલમાં યુનાઇટેડ સ્ટેટ્સના લોકો સ્પર્ધામાં હતા.	N
